chr	start	end	interval_id	num_peaks	num_samples	DME-4_R1.mLb.clN.bool	PDR-4_R1.mLb.clN.bool	UBR-18_R1.mLb.clN.bool	UVR-11_R1.mLb.clN.bool	UVR-14_R1.mLb.clN.bool	DME-4_R1.mLb.clN.fc	PDR-4_R1.mLb.clN.fc	UBR-18_R1.mLb.clN.fc	UVR-11_R1.mLb.clN.fc	UVR-14_R1.mLb.clN.fc	DME-4_R1.mLb.clN.qval	PDR-4_R1.mLb.clN.qval	UBR-18_R1.mLb.clN.qval	UVR-11_R1.mLb.clN.qval	UVR-14_R1.mLb.clN.qval	DME-4_R1.mLb.clN.pval	PDR-4_R1.mLb.clN.pval	UBR-18_R1.mLb.clN.pval	UVR-11_R1.mLb.clN.pval	UVR-14_R1.mLb.clN.pval	DME-4_R1.mLb.clN.start	PDR-4_R1.mLb.clN.start	UBR-18_R1.mLb.clN.start	UVR-11_R1.mLb.clN.start	UVR-14_R1.mLb.clN.start	DME-4_R1.mLb.clN.end	PDR-4_R1.mLb.clN.end	UBR-18_R1.mLb.clN.end	UVR-11_R1.mLb.clN.end	UVR-14_R1.mLb.clN.end	DME-4_R1.mLb.clN.summit	PDR-4_R1.mLb.clN.summit	UBR-18_R1.mLb.clN.summit	UVR-11_R1.mLb.clN.summit	UVR-14_R1.mLb.clN.summit
chr7	12257407	12258025	Interval_14262	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	7.86735	8.1024	6.57112	3.97413	NA	12.0983	13.4031	10.0756	2.09605	NA	15.7261	17.093	13.8687	5.34696	NA	12257737	12257407	12257731	12257523	NA	12257936	12257937	12258025	12257751	NA	75	416	82	31
chr7	12403418	12403886	Interval_14263	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.86618	NA	NA	NA	NA	3.88189	NA	NA	NA	NA	6.99486	NA	NA	NA	NA	12403418	NA	NA	NA	NA	12403886	NA	NA	NA	NA	352	NA	NA	NA
chr7	12675002	12675298	Interval_14264	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	5.08	NA	NA	NA	NA	4.71993	NA	NA	NA	NA	7.91334	NA	NA	NA	NA	12675002	NA	NA	NA	NA	12675298	NA	NA	NA	NA	78	NA	NA
chr7	12686443	12687637	Interval_14265	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.54187	7.80437	9.38767	6.73151	7.10987	11.2835	20.5128	29.5403	18.4213	14.5556	15.5385	24.5315	33.9401	22.7013	19.0093	12686511	12686443	12686502	12686562	12686540	12686829	12687575	12687586	12687637	12687494	116	182	256	195	285
chr7	13850066	13850575	Interval_14266	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	8.3287	NA	NA	NA	NA	11.948	NA	NA	NA	NA	15.5677	NA	NA	NA	NA	13850066	NA	NA	NA	NA	13850575	NA	NA	NA	NA	227	NA	NA	NA
chr7	13991224	13991592	Interval_14267	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.87546	NA	NA	NA	NA	4.13489	NA	NA	NA	NA	7.28678	NA	NA	NA	NA	13991224	NA	NA	NA	NA	13991592	NA	NA	NA	NA	180	NA	NA
chr7	16420575	16421308	Interval_14268	4	4	TRUE	TRUE	TRUE	TRUE	FALSE	5.33062	7.80792	6.80853	5.35705	NA	5.30208	16.1809	11.5902	8.21118	NA	8.97311	20.0065	15.189	11.8733	NA	16420653	16420604	16420575	16420588	NA	16421107	16421175	16421232	16421308	NA	289	328	452	183	NA
chr7	16432092	16432428	Interval_14269	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.98142	NA	NA	NA	NA	2.19803	NA	NA	NA	NA	5.14457	NA	NA	NA	NA	16432092	NA	NA	NA	NA	16432428	NA	NA	NA	NA	265	NA	NA	NA
chr7	16565092	16565321	Interval_14270	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.6566	NA	NA	NA	NA	1.74193	NA	NA	NA	NA	4.64421	NA	NA	NA	NA	16565092	NA	NA	NA	NA	16565321	NA	NA	NA	NA	90	NA	NA
chr7	16645537	16646392	Interval_14271	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.99361	13.1886	10.3914	9.16214	10.4638	22.8994	51.7262	36.1084	27.0047	27.308	27.8702	56.8139	40.7504	31.6503	32.3021	16645712	16645537	16645632	16645674	16645720	16646392	16646208	16646218	16646206	16646190	167	291	249	232	124
chr7	17152622	17153179	Interval_14272	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.57498	NA	NA	NA	NA	3.7944	NA	NA	NA	NA	7.08607	NA	NA	NA	NA	17152622	NA	NA	NA	NA	17153179	NA	NA	NA	NA	30	NA
chr7	17234192	17234930	Interval_14273	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.74463	9.34771	6.2901	4.82552	6.02258	5.9227	18.5386	9.44221	4.45248	6.69716	9.66345	22.4696	12.9274	7.80127	10.4881	17234273	17234385	17234192	17234392	17234248	17234640	17234869	17234930	17234603	17234909	274	214	439	160	308
chr7	17298465	17298904	Interval_14274	3	3	FALSE	TRUE	TRUE	TRUE	FALSE	NA	4.23192	4.38248	3.8341	NA	NA	3.94512	3.91674	2.45633	NA	NA	7.0632	7.04675	5.58864	NA	NA	17298619	17298465	17298479	NA	NA	17298904	17298654	17298750	NA	NA	266	50	201	NA
chr7	17298980	17299716	Interval_14275	2	2	FALSE	TRUE	FALSE	TRUE	FALSE	NA	4.47983	NA	4.38577	NA	NA	4.6325	NA	3.77292	NA	NA	7.80379	NA	7.05243	NA	NA	17299284	NA	17298980	NA	NA	17299716	NA	17299576	NA	NA	95	NA	84	NA
chr7	17940051	17940809	Interval_14276	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.12336	12.7189	8.75065	6.16606	7.1657	14.3585	35.0237	21.6031	10.5181	11.6373	18.8557	39.6356	25.6705	14.3398	15.8678	17940446	17940051	17940088	17940077	17940442	17940732	17940748	17940643	17940681	17940809	115	455	480	274	64
chr7	17995231	17995425	Interval_14277	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.06289	NA	NA	NA	NA	2.48483	NA	NA	NA	NA	5.4859	NA	NA	NA	NA	17995231	NA	NA	NA	NA	17995425	NA	NA	NA	NA	22	NA	NA
chr7	18522043	18522240	Interval_14278	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	6.64565	NA	NA	NA	NA	8.11185	NA	NA	NA	NA	11.519	NA	NA	NA	NA	18522043	NA	NA	NA	NA	18522240	NA	NA	NA	NA	50	NA	NA	NA
chr7	19214537	19214768	Interval_14279	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	4.0943	NA	NA	NA	NA	2.07287	NA	NA	NA	NA	5.3187	NA	NA	NA	NA	19214537	NA	NA	NA	NA	19214768	NA	NA	NA	NA	122
chr7	19708741	19709345	Interval_14280	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.00452	13.3298	9.96571	6.27854	6.50364	9.27419	34.8731	24.6418	11.9282	10.0678	13.351	39.4778	28.8389	15.8389	14.1685	19708741	19708819	19708784	19708763	19708823	19709209	19709345	19709231	19709340	19709201	323	253	225	337	319
chr7	20000711	20000901	Interval_14281	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	4.0943	NA	NA	NA	NA	2.07287	NA	NA	NA	NA	5.3187	NA	NA	NA	NA	20000711	NA	NA	NA	NA	20000901	NA	NA	NA	NA	169
chr7	20217400	20217580	Interval_14282	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.97486	NA	NA	NA	NA	6.06751	NA	NA	NA	NA	9.35552	NA	NA	NA	NA	20217400	NA	NA	NA	NA	20217580	NA	NA	NA	NA	44	NA	NA
chr7	20587081	20587258	Interval_14283	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.00041	NA	NA	NA	NA	2.40895	NA	NA	NA	NA	5.38813	NA	NA	NA	NA	20587081	NA	NA	NA	NA	20587258	NA	NA	NA	NA	149	NA	NA
chr7	21113671	21114182	Interval_14284	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	4.93762	NA	NA	NA	NA	3.41291	NA	NA	NA	NA	6.85454	NA	NA	NA	NA	21113671	NA	NA	NA	NA	21114182	NA	NA	NA	NA	320	NA	NA	NA	NA
chr7	21427001	21428173	Interval_14285	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.3999	8.99069	8.57567	6.46641	7.3639	26.2287	44.9363	34.8498	21.5117	18.7344	31.3108	49.8714	39.4491	25.9375	23.4362	21427001	21427025	21427088	21427124	21427122	21427885	21428173	21428144	21428135	21428094	434	442	173	284	132
chr7	21898476	21898685	Interval_14286	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.95775	NA	NA	NA	NA	2.54579	NA	NA	NA	NA	5.55229	NA	NA	NA	NA	21898476	NA	NA	NA	NA	21898685	NA	NA	NA	NA	205	NA	NA
chr7	21945247	21945539	Interval_14287	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.04735	NA	NA	NA	NA	2.48682	NA	NA	NA	NA	5.46159	NA	NA	NA	NA	21945247	NA	NA	NA	NA	21945539	NA	NA	NA	NA	249	NA	NA	NA
chr7	21945911	21946110	Interval_14288	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.05946	NA	NA	NA	NA	3.39358	NA	NA	NA	NA	6.48228	NA	NA	NA	NA	21945911	NA	NA	NA	NA	21946110	NA	NA	NA	NA	19	NA	NA
chr7	22082824	22083334	Interval_14289	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	8.1293	5.57779	NA	NA	NA	14.386	7.45615	NA	NA	NA	18.1289	10.829	NA	NA	NA	22082824	22083011	NA	NA	NA	22083329	22083334	NA	NA	NA	220	103	NA	NA
chr7	22409580	22409836	Interval_14290	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.57316	NA	NA	NA	NA	2.08363	NA	NA	NA	NA	5.14771	NA	NA	NA	NA	22409580	NA	NA	NA	NA	22409836	NA	NA	NA	NA	72	NA
chr7	22500011	22500233	Interval_14291	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	4.92064	NA	NA	NA	NA	3.62366	NA	NA	NA	NA	7.08076	NA	NA	NA	NA	22500011	NA	NA	NA	NA	22500233	NA	NA	NA	NA	118
chr7	22563710	22563943	Interval_14292	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	4.38787	NA	NA	NA	NA	2.87904	NA	NA	NA	NA	6.23901	NA	NA	NA	NA	22563710	NA	NA	NA	NA	22563943	NA	NA	NA	NA	145
chr7	22726563	22726796	Interval_14293	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.69843	NA	NA	NA	NA	2.1789	NA	NA	NA	NA	5.13232	NA	NA	NA	NA	22726563	NA	NA	NA	NA	22726796	NA	NA	NA	NA	53	NA	NA
chr7	22822578	22823001	Interval_14294	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	6.66732	7.11644	NA	NA	NA	9.29575	12.1473	NA	NA	NA	12.7715	15.7751	NA	NA	NA	22822812	22822578	NA	NA	NA	22823001	22822966	NA	NA	NA	126	312	NA	NA
chr7	22854155	22854705	Interval_14295	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.36822	NA	NA	NA	NA	3.65253	NA	NA	NA	NA	6.74178	NA	NA	NA	NA	22854155	NA	NA	NA	NA	22854705	NA	NA	NA	NA	409	NA	NA	NA
chr7	23013840	23014421	Interval_14296	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.86893	11.435	11.8016	11.6452	10.8431	23.639	40.5846	40.8668	44.949	28.1043	28.6368	45.3932	45.6657	49.9083	33.1128	23014082	23013840	23013972	23013940	23014074	23014399	23014421	23014404	23014412	23014413	140	361	227	267	124
chr7	23105643	23106397	Interval_14297	6	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.74247	8.52939	9.54727	7.8976	8.70038;4.09907	6.57576	16.0628	22.6918	15.0895	16.1622;2.91561	10.3828	19.8824	26.8068	19.1887	20.7248;6.28731	23105675	23105663	23105663	23105643	23105662;23106124	23105972	23106384	23106185	23106053	23105934;23106397	100	69	69	92	73;180
chr7	23181613	23182336	Interval_14298	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.6579	11.3557	9.50243	8.16066	8.63117	12.8769	24.911	19.8861	15.573	15.0623	17.2599	29.1194	23.8746	19.6996	19.5498	23181760	23181613	23181615	23181710	23181630	23182336	23182263	23182309	23182225	23182327	163	287	291	273	258
chr7	23273217	23273499	Interval_14299	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	4.78689	6.74363	NA	NA	NA	4.02098	9.82109	NA	NA	NA	7.14494	13.3267	NA	NA	NA	23273217	23273243	NA	NA	NA	23273414	23273499	NA	NA	NA	16	217	NA	NA
chr7	23299027	23299569	Interval_14300	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.10686	10.5461	12.2174	7.95763	9.7747	10.6498	25.1999	34.6743	18.0773	19.642	14.8508	29.4208	39.2666	22.3424	24.3884	23299151	23299027	23299100	23299081	23299155	23299398	23299453	23299413	23299569	23299559	82	288	162	156	156
chr7	23531751	23532141	Interval_14301	4	4	TRUE	TRUE	TRUE	TRUE	FALSE	6.55419	9.62833	6.26619	6.56426	NA	8.19423	20.113	8.25144	10.4662	NA	12.1648	24.113	11.6709	14.2844	NA	23531751	23531882	23531780	23531756	NA	23532035	23532141	23532101	23532138	NA	163	147	234	319	NA
chr7	23570725	23571027	Interval_14302	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	5.68804	NA	NA	NA	NA	5.9436	NA	NA	NA	NA	9.22447	NA	NA	NA	NA	23570725	NA	NA	NA	NA	23571027	NA	NA	NA	NA	77	NA	NA
chr7	23597232	23597754	Interval_14303	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	6.05393	6.80842	5.60828	4.63115	NA	8.27599	9.12727	7.63996	3.45739	NA	11.6931	12.5959	11.2587	6.89471	NA	23597259	23597253	23597232	23597269	NA	23597746	23597754	23597716	23597535	NA	88	80	119	109
chr7	23842580	23842943	Interval_14304	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.57498	NA	NA	NA	NA	3.7944	NA	NA	NA	NA	7.08607	NA	NA	NA	NA	23842580	NA	NA	NA	NA	23842943	NA	NA	NA	NA	127	NA
chr7	23918643	23918837	Interval_14305	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.37085	NA	NA	NA	NA	3.3853	NA	NA	NA	NA	6.47355	NA	NA	NA	NA	23918643	NA	NA	NA	NA	23918837	NA	NA	NA	NA	104	NA	NA
chr7	24572968	24573158	Interval_14306	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.69602	NA	NA	NA	NA	2.39098	NA	NA	NA	NA	5.35634	NA	NA	NA	NA	24572968	NA	NA	NA	NA	24573158	NA	NA	NA	NA	179	NA	NA	NA
chr7	24821049	24821787	Interval_14307	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	5.90507	5.80395	4.4222	5.41715	NA	7.66294	7.48853	4.35772	5.45589	NA	11.0418	10.8635	7.69799	9.1184	NA	24821059	24821049	24821297	24821069	NA	24821635	24821626	24821620	24821787	NA	329	516	245	473
chr7	24928031	24928226	Interval_14308	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.98142	NA	NA	NA	NA	2.19803	NA	NA	NA	NA	5.14457	NA	NA	NA	NA	24928031	NA	NA	NA	NA	24928226	NA	NA	NA	NA	15	NA	NA	NA
chr7	24979765	24980768	Interval_14309	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	4.4975	7.16824	5.29865	4.58096	5.33137	4.28366	14.8985	7.98294	6.34393	7.24874	7.83612	18.6662	11.3872	9.86288	11.0908	24980007	24979952	24979765	24980004	24980183	24980457	24980768	24980418	24980457	24980707	197	372	434	266	182
chr7	25117592	25117917	Interval_14310	2	2	TRUE	TRUE	FALSE	FALSE	FALSE	4.32469	6.68518	NA	NA	NA	2.78689	8.5473	NA	NA	NA	6.13873	11.9805	NA	NA	NA	25117592	25117597	NA	NA	NA	25117876	25117917	NA	NA	NA	201	261	NA	NA	NA
chr7	25125102	25125738	Interval_14311	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.61304	16.7341	15.604	12.3435	9.8507	18.2125	68.9548	71.4966	48.8553	24.8397	22.9574	74.2706	76.8297	53.8462	29.7748	25125296	25125149	25125233	25125102	25125296	25125631	25125682	25125738	25125658	25125655	149	296	212	343	168
chr7	25179912	25180725	Interval_14312	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	4.30562	6.76632	7.61386	7.13434	6.46817	2.76045	9.06163	14.8693	14.0848	8.46749	6.10842	12.5248	18.6286	18.1251	12.4251	25180296	25180337	25179912	25180241	25180013	25180586	25180612	25180725	25180683	25180683	25	83	407	181	312
chr7	25382162	25382363	Interval_14313	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.41516	NA	NA	NA	NA	1.4516	NA	NA	NA	NA	4.27142	NA	NA	NA	NA	25382162	NA	NA	NA	NA	25382363	NA	NA	NA	NA	139	NA	NA
chr7	25614336	25614649	Interval_14314	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	3.62417	NA	NA	NA	NA	1.3409	NA	NA	NA	NA	4.4135	NA	NA	NA	NA	25614336	NA	NA	NA	NA	25614649	NA	NA	NA	NA	115
chr7	25862321	25862712	Interval_14315	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	4.24907	5.68804	NA	NA	NA	2.77359	5.9436	NA	NA	NA	5.77679	9.22447	NA	NA	NA	25862321	25862425	NA	NA	NA	25862557	25862712	NA	NA	NA	92	155	NA	NA
chr7	26188125	26188392	Interval_14316	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.87113	NA	NA	NA	NA	2.29805	NA	NA	NA	NA	5.41261	NA	NA	NA	NA	26188125	NA	NA	NA	NA	26188392	NA	NA	NA	NA	234	NA
chr7	26200157	26201491	Interval_14317	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.37911	9.11588	7.18498	5.67024	6.47744	10.9741	32.6961	22.7005	11.3693	12.0114	15.2022	37.2158	26.816	15.2467	16.2728	26200565	26200700	26200244	26200343	26200157	26201407	26201491	26201486	26201174	26201323	499	275	721	372	760
chr7	26376689	26376962	Interval_14318	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.06289	NA	NA	NA	NA	2.48483	NA	NA	NA	NA	5.4859	NA	NA	NA	NA	26376689	NA	NA	NA	NA	26376962	NA	NA	NA	NA	83	NA	NA
chr7	26864394	26865035	Interval_14319	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.43494	10.2255	8.56552	6.59158	7.72714	10.3501	21.7408	16.1304	10.111	12.5984	14.5261	25.8116	19.9494	13.9067	16.9065	26864502	26864453	26864394	26864394	26864541	26864877	26865035	26864843	26864946	26864894	298	382	337	267	215
chr7	27095943	27096375	Interval_14320	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	7.31193	4.91721	NA	NA	NA	9.92723	4.7587	NA	NA	NA	13.4389	7.95506	NA	NA	NA	27095943	27095943	NA	NA	NA	27096331	27096375	NA	NA	NA	165	174	NA	NA
chr7	27575316	27575498	Interval_14321	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.53904	NA	NA	NA	NA	1.45112	NA	NA	NA	NA	4.28416	NA	NA	NA	NA	27575316	NA	NA	NA	NA	27575498	NA	NA	NA	NA	136	NA	NA	NA
chr7	27662771	27663228	Interval_14322	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.36933	16.0329	14.5475	10.2093	12.1398	16.9785	68.7538	63.2898	33.0234	33.3474	21.6589	74.0679	68.5329	37.8212	38.4333	27662809	27662771	27662779	27662781	27662809	27663176	27663228	27663180	27663176	27663191	193	269	274	199	248
chr7	27739831	27740802	Interval_14323	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.31779	8.64379	10.413	5.22754	8.10962	12.6155	17.2708	24.3661	6.96284	12.3334	16.9778	21.1461	28.552	10.528	16.6194	27739831	27739855	27739875	27739831	27739872	27740370	27740665	27740546	27740574	27740802	289	291	269	297	258
chr7	28082828	28083083	Interval_14324	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	4.06485	NA	NA	NA	NA	2.22109	NA	NA	NA	NA	5.48897	NA	NA	NA	NA	28082828	NA	NA	NA	NA	28083083	NA	NA	NA	NA	113
chr7	28152054	28152267	Interval_14325	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	6.22159	NA	NA	NA	NA	7.81304	NA	NA	NA	NA	11.2027	NA	NA	NA	NA	28152054	NA	NA	NA	NA	28152267	NA	NA	NA	NA	74	NA	NA	NA
chr7	28239660	28240054	Interval_14326	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	5.83975	NA	NA	NA	NA	5.47224	NA	NA	NA	NA	9.1363	NA	NA	NA	NA	28239660	NA	NA	NA	NA	28240054	NA	NA	NA	NA	313
chr7	28704001	28704319	Interval_14327	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.86618	NA	NA	NA	NA	3.88189	NA	NA	NA	NA	6.99486	NA	NA	NA	NA	28704001	NA	NA	NA	NA	28704319	NA	NA	NA	NA	225	NA	NA	NA
chr7	28854326	28854508	Interval_14328	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.85372	NA	NA	NA	NA	2.03958	NA	NA	NA	NA	4.94784	NA	NA	NA	NA	28854326	NA	NA	NA	NA	28854508	NA	NA	NA	NA	47	NA	NA	NA
chr7	29195027	29195258	Interval_14329	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.56185	NA	NA	NA	NA	3.94594	NA	NA	NA	NA	7.06433	NA	NA	NA	NA	29195027	NA	NA	NA	NA	29195258	NA	NA	NA	NA	193	NA	NA	NA
chr7	29684938	29685667	Interval_14330	2	2	FALSE	TRUE	FALSE	TRUE	FALSE	NA	4.4238	NA	4.9269	NA	NA	3.01489	NA	4.6019	NA	NA	6.04949	NA	7.97125	NA	NA	29684938	NA	29685376	NA	NA	29685459	NA	29685667	NA	NA	135	NA	133	NA
chr7	29809940	29810127	Interval_14331	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.98142	NA	NA	NA	NA	2.19803	NA	NA	NA	NA	5.14457	NA	NA	NA	NA	29809940	NA	NA	NA	NA	29810127	NA	NA	NA	NA	20	NA	NA	NA
chr7	30026533	30027182	Interval_14332	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.08433	8.61739	4.74167	4.08377	5.11534	8.17438	17.7286	5.65507	4.28305	6.22016	12.1438	21.6246	8.91414	7.61715	9.96151	30026629	30026533	30026762	30026724	30026685	30027182	30026860	30027182	30027053	30027182	117	244	36	71	61
chr7	30028143	30028588	Interval_14333	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	4.75982	3.66344	NA	NA	NA	5.39891	2.7456	NA	NA	NA	8.6282	5.76984	NA	NA	NA	30028264	30028143	NA	NA	NA	30028588	30028545	NA	NA	NA	169	266	NA	NA
chr7	30225933	30226252	Interval_14334	2	2	FALSE	TRUE	FALSE	TRUE	FALSE	NA	4.4238	NA	4.82552	NA	NA	3.01489	NA	4.45248	NA	NA	6.04949	NA	7.80127	NA	NA	30225945	NA	30225933	NA	NA	30226172	NA	30226252	NA	NA	93	NA	267	NA
chr7	30284254	30285040	Interval_14335	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.2563	10.7159	8.94912	6.59191	5.05169	15.7947	36.3118	27.9009	14.2383	6.10982	20.3969	40.9732	32.2358	18.2897	9.83962	30284274	30284254	30284257	30284283	30284298	30284883	30285037	30285040	30284988	30284852	137	213	207	152	179
chr7	30322405	30322641	Interval_14336	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.6566	NA	NA	NA	NA	1.74193	NA	NA	NA	NA	4.64421	NA	NA	NA	NA	30322405	NA	NA	NA	NA	30322641	NA	NA	NA	NA	93	NA	NA
chr7	30348205	30348528	Interval_14337	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	6.19332	NA	NA	NA	NA	6.72147	NA	NA	NA	NA	10.0423	NA	NA	NA	NA	30348205	NA	NA	NA	NA	30348528	NA	NA	NA	NA	84	NA	NA	NA
chr7	30445918	30446378	Interval_14338	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	6.02103	NA	NA	NA	NA	6.78703	NA	NA	NA	NA	10.1186	NA	NA	NA	NA	30445918	NA	NA	NA	NA	30446378	NA	NA	NA	NA	137	NA	NA
chr7	30504478	30505175	Interval_14339	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.58652	13.8265	10.1156	9.18327	7.77882	14.9273	42.0131	27.2364	23.7762	14.0477	19.4688	46.8671	31.5429	28.3005	18.4627	30504586	30504620	30504624	30504478	30504635	30505067	30505081	30505100	30505175	30505083	341	343	292	539	344
chr7	30594380	30595100	Interval_14340	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.14498	8.91809	8.9254	7.32438	7.4298	8.34993	14.7461	16.7623	11.7992	9.57886	12.3351	18.5058	20.61	15.7011	13.6346	30594587	30594644	30594638	30594380	30594561	30595044	30595100	30595089	30595089	30594912	299	159	208	519	186
chr7	30727320	30727611	Interval_14341	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.78185	NA	NA	NA	NA	5.13908	NA	NA	NA	NA	8.35037	NA	NA	NA	NA	30727320	NA	NA	NA	NA	30727611	NA	NA	NA	NA	132	NA	NA	NA
chr7	30771421	30771711	Interval_14342	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.75906	NA	NA	NA	NA	2.09365	NA	NA	NA	NA	5.00912	NA	NA	NA	NA	30771421	NA	NA	NA	NA	30771711	NA	NA	NA	NA	143	NA	NA	NA
chr7	30853533	30853773	Interval_14343	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.13015	NA	NA	NA	NA	1.92415	NA	NA	NA	NA	4.965	NA	NA	NA	NA	30853533	NA	NA	NA	NA	30853773	NA	NA	NA	NA	214	NA
chr7	32489976	32490525	Interval_14344	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	4.8247	7.92069	8.02358	5.48054	5.03526	3.71997	12.636	13.7374	7.41359	4.30252	7.20552	16.2919	17.4429	11.016	7.84069	32490228	32490141	32490182	32490188	32489976	32490484	32490485	32490492	32490525	32490484	125	250	209	256	406
chr7	32495376	32495979	Interval_14345	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.12073	9.75911	9.65361	6.97059	7.01975	10.2595	23.1093	25.1279	14.1905	10.5531	14.4281	27.2411	29.3456	18.2393	14.6931	32495405	32495376	32495376	32495381	32495381	32495736	32495951	32495979	32495908	32495898	91	119	64	45	42
chr7	32692077	32692347	Interval_14346	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.22305	NA	NA	NA	NA	3.02559	NA	NA	NA	NA	6.23239	NA	NA	NA	NA	32692077	NA	NA	NA	NA	32692347	NA	NA	NA	NA	35	NA
chr7	32846694	32846884	Interval_14347	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	6.6357	NA	NA	NA	NA	7.7357	NA	NA	NA	NA	11.1203	NA	NA	NA	NA	32846694	NA	NA	NA	NA	32846884	NA	NA	NA	NA	84	NA	NA	NA
