Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UVR.11_R1.mLb.clN.bam.raw	UVR.14_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.raw	UVR.11_R1.mLb.clN.bam.pseudo	UVR.14_R1.mLb.clN.bam.pseudo	PDR.4_R1.mLb.clN.bam.pseudo
Interval_13803	chr6	98657217	98657411	+	195	2.67309902858386	1.48926662695444	4.4074812083435	0.337895173355524	0.735442184972025	1	5	0	1	4.40548278939451	0	0.794673654614706
Interval_13804	chr6	98727864	98728120	+	257	3.58606898600976	2.29384109088187	3.44483970065931	0.665877454455384	0.505489432245124	1	2	5	1	1.76219311575781	6.08781030189442	0.794673654614706
Interval_13805	chr6	98947043	98948148	+	1106	54.7274772493369	0.204027243143465	0.626878081904448	0.325465587381254	0.744828723367657	1	70	47	65	61.6767590515232	57.2254168378075	51.6537875499559
Interval_13806	chr6	98965261	98965441	+	181	3.26651177186332	3.61874759961744	4.28010691876853	0.845480654641827	0.397842529305543	1	4	0	0	3.52438623151561	0	0
Interval_13807	chr6	99393825	99394042	+	218	5.06691591302948	-0.410660925249675	2.3342728401467	-0.175926703248566	0.860351526368054	1	4	3	6	3.52438623151561	3.65268618113665	4.76804192768824
Interval_13808	chr6	99424868	99426099	+	1232	67.9178263850758	-0.169031199923623	0.564218234713104	-0.299584787452984	0.764493889351874	1	84	54	99	74.0121108618278	65.7483512604597	78.6726918068559
Interval_13809	chr6	99515144	99515915	+	772	28.074797001103	-0.119586330445691	0.916991902040106	-0.130411544725354	0.896240833223159	1	25	29	39	22.0274139469726	35.3092997509876	30.9922725299735
Interval_13810	chr6	99520950	99521625	+	676	42.8188800197986	-0.491262629934043	0.745025454617624	-0.659390396514947	0.509645107412252	1	29	37	62	25.5518001784882	45.0497962340187	49.2697665861118
Interval_13811	chr6	99568522	99568964	+	443	28.3038022663387	0.0347810370701603	0.900453538560427	0.0386261318110487	0.969188467663238	1	36	22	36	31.7194760836405	26.7863653283354	28.6082515661294
Interval_13812	chr6	99588735	99589197	+	463	13.8010958698681	-0.333299842411194	1.34870594526838	-0.247125656693735	0.804810978238051	1	23	7	23	20.2652208312148	8.52293442265218	18.2774940561382
Interval_13813	chr6	99613553	99613855	+	303	9.78476070728734	-0.682182443311867	1.53532408556802	-0.444324719272207	0.656807831926701	1	9	9	19	7.92986902091013	10.9580585434099	15.0987994376794
Interval_13814	chr6	100228542	100229000	+	459	10.9309236088887	-1.37467929021367	1.48852643722837	-0.923516879400081	0.355737908151082	1	7	5	20	6.16767590515232	6.08781030189442	15.8934730922941
Interval_13815	chr6	100881040	100881618	+	579	51.3540055411729	0.0286901875609481	0.65425178043242	0.0438519059772152	0.965022451861994	1	55	36	57	48.4603106833397	43.8322341736398	45.2963983130383
Interval_13816	chr6	100971333	100971626	+	294	5.06320331151467	-0.965090820789838	2.34524023687404	-0.411510431049146	0.680698294150857	1	2	6	11	1.76219311575781	7.3053723622733	8.74141020076177
Interval_13817	chr6	101845611	101845947	+	337	11.2407788049766	-1.38858722932709	1.48685372728734	-0.933909774608745	0.350350436322595	1	5	9	25	4.40548278939451	10.9580585434099	19.8668413653677
Interval_13818	chr6	102698831	102699108	+	278	6.32578520972051	3.82414556390615	2.4480231581397	1.5621361878015	0.118255909425965	1	5	15	1	4.40548278939451	18.2634309056832	0.794673654614706
Interval_13819	chr6	103760700	103760950	+	251	1.42206537838665	-4.8677240068621	5.79638222769953	-0.839786579911933	0.401028059248304	1	0	0	7	0	0	5.56271558230294
Interval_13820	chr6	104162912	104163249	+	338	6.29225208946259	0.394347233730047	2.08748199796752	0.188910483594112	0.850162976802053	1	4	4	4	3.52438623151561	4.87024824151553	3.17869461845882
Interval_13821	chr6	104241124	104241345	+	222	4.15897495109424	-0.3638737945547	2.65860852424712	-0.136866255876368	0.891136511693151	1	3	6	8	2.64328967363671	7.3053723622733	6.35738923691765
Interval_13822	chr6	104859575	104860081	+	507	53.4681459357866	0.125063461527811	0.635013345449505	0.19694619400366	0.843869643955617	1	65	44	64	57.2712762621287	53.5727306566709	50.8591138953412
Interval_13823	chr6	105402956	105403650	+	695	34.7640668403205	0.0198498219436961	0.813471089822669	0.0244013858538269	0.980532442904443	1	47	24	44	41.4115382203084	29.2214894490932	34.9656408030471
Interval_13824	chr6	105453218	105453668	+	451	24.8208908455113	-0.0981154593343794	0.969516206784454	-0.101200432388638	0.919391353485404	1	25	21	32	22.0274139469726	25.5688032679565	25.4295569476706
Interval_13825	chr6	105646454	105646796	+	343	28.7711745705041	-0.540106160153104	0.925205165415532	-0.583769071274618	0.559375689468062	1	17	23	39	14.9786414839414	28.0039273887143	30.9922725299735
Interval_13826	chr6	105992351	105992774	+	424	22.9231016813797	0.207783846927528	1.0281630561308	0.2020923098613	0.83984455967627	1	25	15	22	22.0274139469726	18.2634309056832	17.4828204015235
Interval_13827	chr6	106097754	106098080	+	327	22.3803450437229	-0.896107532997254	1.01935227087488	-0.879095047513013	0.37934974279067	1	20	15	42	17.6219311575781	18.2634309056832	33.3762934938177
Interval_13828	chr6	106098670	106099063	+	394	15.615122356816	-1.10010935490119	1.2661331689514	-0.868873339612686	0.384916413284782	1	9	15	35	7.92986902091013	18.2634309056832	27.8135779115147
Interval_13829	chr6	106117601	106117852	+	252	9.27210410256313	-0.880978758276384	1.57916699967288	-0.557875613192826	0.576929325218972	1	8	7	18	7.04877246303122	8.52293442265218	14.3041257830647
Interval_13830	chr6	106164029	106164492	+	464	20.3162909662666	-0.101880564470002	1.08881683005821	-0.0935699758283083	0.925450760763571	1	18	15	23	15.8597380418203	18.2634309056832	18.2774940561382
Interval_13831	chr6	106325512	106325920	+	409	42.4852332724207	0.0699571148418206	0.734687448816058	0.0952202395107686	0.924139894223616	1	40	44	53	35.2438623151561	53.5727306566709	42.1177036945794
Interval_13832	chr6	106360519	106360871	+	353	12.5467491858324	-0.862688970607345	1.38254829698671	-0.623984690073822	0.532637639633924	1	15	7	25	13.2164483681835	8.52293442265218	19.8668413653677
Interval_13833	chr6	106448063	106448282	+	220	8.01604345642899	0.437562608907261	1.7068957819487	0.256349926887576	0.797680648757289	1	12	9	10	10.5731586945468	10.9580585434099	7.94673654614706
Interval_13834	chr6	106512427	106512759	+	333	16.9166679752749	0.636699715644577	1.20351991711985	0.529031307739606	0.596783731800754	1	20	16	15	17.6219311575781	19.4809929660621	11.9201048192206
Interval_13835	chr6	106519718	106520617	+	900	36.394045251335	-0.671279054818414	0.798710798205175	-0.840453210757736	0.400654325230981	1	26	29	58	22.9085105048515	35.3092997509876	46.091071967653
Interval_13836	chr6	106520627	106521082	+	456	33.7461633971078	-0.719459712769576	0.840922305913471	-0.855560267233067	0.392241055304252	1	22	28	55	19.3841242733359	34.0917376906087	43.7070510038088
Interval_13837	chr6	106629167	106629824	+	658	31.8077450793529	-0.0955309525225373	0.853859978527838	-0.111881286071335	0.910917534983094	1	33	20	36	29.0761864100038	24.3512412075777	28.6082515661294
Interval_13838	chr6	107028056	107028443	+	388	48.407252819243	0.178925103363195	0.671673399234938	0.266387061877093	0.78994112848426	1	55	40	54	48.4603106833397	48.7024824151553	42.9123773491941
Interval_13839	chr6	107123300	107123515	+	216	3.70422114600423	0.174527229354236	2.92706737457996	0.0596252860012426	0.95245407887678	1	4	3	4	3.52438623151561	3.65268618113665	3.17869461845882
Interval_13840	chr6	107459286	107460173	+	888	91.2767478579647	0.435845833805396	0.52013575299127	0.837946307860732	0.402060859252704	1	112	76	89	98.6828144824371	92.5347165887951	70.7259552607089
Interval_13841	chr6	107657669	107658002	+	334	12.2999196874123	0.380716100806664	1.40358055988656	0.271246347867225	0.786201568191663	1	14	12	13	12.3353518103046	14.6107447245466	10.3307575099912
Interval_13842	chr6	107736607	107736891	+	285	8.18238611567204	-0.82014563364749	1.7293675017756	-0.474246007748741	0.635324488581173	1	9	3	13	7.92986902091013	3.65268618113665	10.3307575099912
Interval_13843	chr6	107824155	107824956	+	802	34.1960698333637	-0.326191498553322	0.817815441320372	-0.398857104026653	0.689998497961702	1	29	26	45	25.5518001784882	31.656613569851	35.7603144576618
Interval_13844	chr6	107957797	107958404	+	608	43.3714708703941	-0.415565800783869	0.71895073220527	-0.578017077066164	0.563252589857647	1	41	25	56	36.124958873035	30.4390515094721	44.5017246584235
Interval_13845	chr6	108074424	108075224	+	801	47.616044446295	-0.176218462182963	0.676428150255529	-0.260513200280612	0.794467934396671	1	49	35	61	43.1737313360662	42.6146721132609	48.4750929314971
Interval_13846	chr6	108260738	108261543	+	806	64.4935569025792	-0.29080962211389	0.582860528893958	-0.498935178653688	0.617825050289793	1	60	43	81	52.8657934727342	52.355168596292	64.3685660237912
Interval_13847	chr6	108294584	108295324	+	741	42.8143150407209	-0.22275405057977	0.719046863882696	-0.309790726819873	0.756720103873921	1	42	30	54	37.0060554309139	36.5268618113665	42.9123773491941
Interval_13848	chr6	108558439	108558871	+	433	45.7963905163938	-0.190228236997864	0.691473470178164	-0.275105618945655	0.783235094791343	1	45	35	59	39.6493451045506	42.6146721132609	46.8857456222677
Interval_13849	chr6	108559412	108559856	+	445	32.1540902788525	-0.165868061506796	0.867034067650599	-0.191305125940724	0.848286545339764	1	37	16	37	32.6005726415194	19.4809929660621	29.4029252207441
Interval_13850	chr6	108742095	108742365	+	271	8.06200561052262	1.99487728690693	1.86425807187103	1.07006498564054	0.284590058400758	1	23	4	4	20.2652208312148	4.87024824151553	3.17869461845882
Interval_13851	chr6	108848149	108848921	+	773	41.6293952988741	0.146058718652751	0.726073256307986	0.201162509958632	0.840571504959676	1	52	36	51	45.817021009703	43.8322341736398	40.52835638535
Interval_13852	chr6	108874634	108874930	+	297	8.61938221084606	1.47164998998663	1.74716076620459	0.842309430507381	0.399614773732147	1	9	8	4	7.92986902091013	9.74049648303106	3.17869461845882
Interval_13853	chr6	108895876	108896318	+	443	8.12535196047151	-0.864131221698286	1.71414361580538	-0.504118332752578	0.614178224886721	1	6	5	13	5.28657934727342	6.08781030189442	10.3307575099912
Interval_13854	chr6	109009086	109009878	+	793	29.0469288519669	-0.395795719688171	0.890286696548293	-0.444571081678183	0.656629749711986	1	26	26	45	22.9085105048515	31.656613569851	35.7603144576618
Interval_13855	chr6	109094494	109095583	+	1090	86.3557292834513	-0.288196198962186	0.524043075240695	-0.549947537861876	0.582355357231595	1	100	61	125	88.1096557878903	74.2712856831119	99.3342068268383
Interval_13856	chr6	109382139	109383399	+	1261	123.086328879485	-0.201245034128761	0.502431917279499	-0.400541898728162	0.688757429812091	1	129	94	165	113.661455966378	114.450833675615	131.121153011427
Interval_13857	chr6	109440414	109440864	+	451	19.4254299709587	0.108264331257393	1.14077944430689	0.09490382369501	0.924391219361152	1	35	11	26	30.8383795257616	13.3931826641677	20.6615150199824
Interval_13858	chr6	109483015	109483330	+	316	25.5925909974721	-0.382714667081777	0.949678753286492	-0.402993818443701	0.686952771981462	1	25	20	38	22.0274139469726	24.3512412075777	30.1975988753588
Interval_13859	chr6	109690786	109691479	+	694	35.7836475918685	-0.370847559711296	0.787707875930199	-0.470793261110109	0.63778837734602	1	38	27	54	33.4816691993983	32.8741756302298	42.9123773491941
Interval_13860	chr6	110039556	110040232	+	677	26.003534653798	-0.110159875597772	0.958371516265098	-0.114944855651679	0.908488831024677	1	21	20	29	18.503027715457	24.3512412075777	23.0455359838265
Interval_13861	chr6	110179703	110180596	+	894	59.2717135479025	-0.204105262454562	0.610211096681209	-0.334483039663883	0.738015087039711	1	56	55	84	49.3414072412186	66.9659133208386	66.7525869876353
Interval_13862	chr6	110239617	110239814	+	198	3.43993149233416	2.88620078244469	3.44556208894954	0.837657458474249	0.402223112447639	1	1	9	1	0.881096557878903	10.9580585434099	0.794673654614706
Interval_13863	chr6	110739117	110739405	+	289	10.0665327248915	0.988525861745441	1.55740746537078	0.634725262158736	0.525607614676225	1	21	8	9	18.503027715457	9.74049648303106	7.15206289153236
Interval_13864	chr6	110815189	110816161	+	973	160.753004302784	-0.545621434634648	0.504881888324954	-1.08069124136113	0.279834480456438	1	161	116	260	141.856545818503	141.23719900395	206.615150199824
Interval_13865	chr6	110874195	110875056	+	862	66.7876433889341	0.0369769836308455	0.582219859957703	0.0635103440709354	0.949360122496852	1	60	56	74	52.8657934727342	68.1834753812174	58.8058504414883
Interval_13866	chr6	110875788	110876030	+	243	15.684774232407	0.150450117181386	1.23605514845899	0.121717964905493	0.903122385090374	1	22	13	20	19.3841242733359	15.8283067849255	15.8934730922941
Interval_13867	chr6	110876230	110876403	+	174	8.2507598009579	-0.0852623476535614	1.79096065390942	-0.0476070467921478	0.96202941587148	1	14	2	10	12.3353518103046	2.43512412075777	7.94673654614706
Interval_13868	chr6	110958546	110958938	+	393	33.1372346674534	-0.285510528191183	0.823010118914629	-0.346910106728347	0.728658853559061	1	35	25	47	30.8383795257616	30.4390515094721	37.3496617668912
Interval_13869	chr6	110981877	110982440	+	564	35.0545369190308	0.252926631598903	0.804340167786371	0.314452319713168	0.753177524424579	1	45	28	39	39.6493451045506	34.0917376906087	30.9922725299735
Interval_13870	chr6	111258906	111259617	+	712	82.3872760205649	-0.0613816663684314	0.529745918159155	-0.115870012895484	0.907755561825935	1	86	68	104	75.7743039775857	82.7942201057641	82.6460600799294
Interval_13871	chr6	111406256	111406434	+	179	9.67505570181514	1.16138620946747	1.61301442766846	0.72000980868237	0.471518956349365	1	9	17	8	7.92986902091013	20.698555026441	6.35738923691765
Interval_13872	chr6	111482938	111484153	+	1216	62.6679659682678	-0.537004070991929	0.586869306560375	-0.915031788149384	0.360174942372844	1	58	50	102	51.1036003569764	60.8781030189442	81.0567127707
Interval_13873	chr6	111605846	111606141	+	296	12.8209174399969	-0.485047949208823	1.36700840011778	-0.354824410125815	0.722721140090453	1	12	10	20	10.5731586945468	12.1756206037888	15.8934730922941
Interval_13874	chr6	111623010	111623298	+	289	4.54503335938659	0.677691168799765	2.67026871238008	0.253791375249168	0.799656736901972	1	3	2	2	2.64328967363671	2.43512412075777	1.58934730922941
Interval_13875	chr6	111709838	111710045	+	208	4.89487827972593	-0.263751817114374	2.36003710787324	-0.111757487301569	0.911015696502784	1	5	4	7	4.40548278939451	4.87024824151553	5.56271558230294
Interval_13876	chr6	111759731	111760171	+	441	22.3976972657289	-0.547433784633321	1.04239131350362	-0.525171092219983	0.599464258694869	1	15	17	31	13.2164483681835	20.698555026441	24.6348832930559
Interval_13877	chr6	111837730	111837966	+	237	5.93447768760223	-2.1093579496522	2.08591688031809	-1.01123777728407	0.311902638909696	1	3	3	17	2.64328967363671	3.65268618113665	13.50945212845
Interval_13878	chr6	111873304	111873809	+	506	75.443551028624	0.0243104188430057	0.544663392462409	0.0446338402386453	0.964399168918647	1	84	60	91	74.0121108618278	73.053723622733	72.3153025699383
Interval_13879	chr6	112027596	112027969	+	374	6.89390215125615	-0.32245271044223	1.90723892840884	-0.169067810875297	0.865743303613612	1	6	4	8	5.28657934727342	4.87024824151553	6.35738923691765
Interval_13880	chr6	112043136	112043888	+	753	39.7120173597862	0.0444670242982609	0.761017726409438	0.0584309967496565	0.953405325107072	1	47	25	44	41.4115382203084	30.4390515094721	34.9656408030471
Interval_13881	chr6	112086983	112087878	+	896	58.8960291153264	-0.708955516527853	0.603373334865083	-1.17498648939529	0.240000121092847	1	62	38	104	54.627986588492	46.2673582943976	82.6460600799294
Interval_13882	chr6	113359698	113359876	+	179	4.57889235390815	0.676849467676359	2.62352765833543	0.257992121991123	0.796412987213402	1	6	4	4	5.28657934727342	4.87024824151553	3.17869461845882
Interval_13883	chr6	113858508	113859103	+	596	23.318395254225	0.70004935235131	1.01256939715196	0.691359381707888	0.489339723120951	1	44	21	25	38.7682485466717	25.5688032679565	19.8668413653677
Interval_13884	chr6	113970388	113971591	+	1204	76.2481840154643	0.0879668751382944	0.544937252551881	0.1614256957592	0.871758129775071	1	83	72	95	73.1310143039489	87.6644683472796	75.4939971883971
Interval_13885	chr6	114087443	114087816	+	374	3.61752988368475	-3.24884568730566	3.29961555096191	-0.98461340029706	0.324814004903747	1	2	0	11	1.76219311575781	0	8.74141020076177
Interval_13886	chr6	116100670	116101502	+	833	71.0092395144657	-0.272195807622265	0.556096506709336	-0.489475845178322	0.624504851372646	1	73	52	97	64.3200487251599	63.3132271397019	77.0833444976265
Interval_13887	chr6	116253678	116254396	+	719	43.2543719159108	-0.493726275427124	0.71678877703346	-0.688803021540718	0.490947233943074	1	37	27	58	32.6005726415194	32.8741756302298	46.091071967653
Interval_13888	chr6	116279220	116280152	+	933	93.3384884827528	-0.299142931198803	0.536873762121956	-0.557194171710797	0.577394771382436	1	77	86	133	67.8444349566755	104.710337192584	105.691596063756
Interval_13889	chr6	116409724	116409918	+	195	2.72417691056682	-0.464367896007302	4.29037392376574	-0.108234830869874	0.913809416198485	1	5	3	7	4.40548278939451	3.65268618113665	5.56271558230294
Interval_13890	chr6	116561605	116561869	+	265	7.18871238588825	1.31370569069447	1.91141122149732	0.687296211259744	0.491896085873104	1	6	12	5	5.28657934727342	14.6107447245466	3.97336827307353
Interval_13891	chr6	116570962	116571696	+	735	122.891421594453	-0.0401364610936547	0.514486262117671	-0.0780126974206258	0.937817952694978	1	112	106	147	98.6828144824371	129.061578400162	116.817027228362
Interval_13892	chr6	116616148	116616700	+	553	15.5870119768194	-0.0656373656326059	1.22706737725685	-0.0534912481980741	0.957340503593897	1	21	16	25	18.503027715457	19.4809929660621	19.8668413653677
Interval_13893	chr6	116668388	116668906	+	519	27.8953060142723	-0.824941964562562	0.914471734323848	-0.902096733665056	0.367005483855164	1	22	15	42	19.3841242733359	18.2634309056832	33.3762934938177
Interval_13894	chr6	116680832	116681583	+	752	64.5259862890442	-0.408740803808121	0.597639286684413	-0.683925593439039	0.494022151820547	1	51	56	94	44.9359244518241	68.1834753812174	74.6993235337824
Interval_13895	chr6	117532100	117532325	+	226	2.86454381018721	-1.33713827954803	3.84825391864122	-0.347466229572544	0.728241084814557	1	5	1	9	4.40548278939451	1.21756206037888	7.15206289153236
Interval_13896	chr6	117602251	117602929	+	679	80.6862090660045	-0.274140756692278	0.529988222825194	-0.517258204778445	0.604975925838585	1	86	63	116	75.7743039775857	76.7064098038696	92.1821439353059
Interval_13897	chr6	117675089	117675797	+	709	75.7519715563108	0.0552049026062507	0.548865161380871	0.100580081394422	0.919883809254222	1	79	72	95	69.6066280724333	87.6644683472796	75.4939971883971
Interval_13898	chr6	118650870	118651911	+	1042	47.4425491058295	-0.08277168692555	0.68089340888224	-0.121563354624667	0.90324483696037	1	53	33	58	46.6981175675819	40.1795479925031	46.091071967653
Interval_13899	chr6	118709697	118710327	+	631	22.2975591219788	-0.711724976251355	1.02885749488958	-0.691762445029121	0.489086524544094	1	18	19	40	15.8597380418203	23.1336791471988	31.7869461845882
Interval_13900	chr6	118796636	118796842	+	207	13.0918320648388	-0.139425669509441	1.45727376695035	-0.0956756874867916	0.923778150874804	1	6	22	22	5.28657934727342	26.7863653283354	17.4828204015235
Interval_13901	chr6	118893572	118895104	+	1533	89.0967034369448	-0.114473319136087	0.519012770900416	-0.22055973485487	0.825435255852666	1	94	67	112	82.8230764406169	81.5766580453852	89.0034493168471
Interval_13902	chr6	118934503	118935283	+	781	54.4403040478405	-0.0607053520772089	0.631346738668101	-0.0961521591214265	0.923399726182183	1	71	41	74	62.5578556094021	49.9200444755342	58.8058504414883
Interval_13903	chr6	119078673	119079251	+	579	25.6454979449418	-0.42886919259764	0.946236829489009	-0.453236630864643	0.650378357993193	1	26	20	40	22.9085105048515	24.3512412075777	31.7869461845882
Interval_13904	chr6	119203345	119203549	+	205	3.81420056259118	-1.25773910406486	2.8338657197105	-0.443824523976861	0.657169456331379	1	4	2	9	3.52438623151561	2.43512412075777	7.15206289153236
Interval_13905	chr6	119314017	119314636	+	620	33.7630221488945	-0.797033096275691	0.863254266829663	-0.923288916025667	0.355856662512361	1	19	31	59	16.7408345996992	37.7444238717454	46.8857456222677
Interval_13906	chr6	119349581	119350456	+	876	63.4489972457324	-0.120817958153387	0.579964881358642	-0.20831943801555	0.834979555225831	1	76	53	90	66.9633383987966	64.5307892000808	71.5206289153236
Interval_13907	chr6	121334304	121335190	+	887	55.5448095258379	-0.129261531032442	0.627888386824988	-0.205867051763885	0.836894763033097	1	51	42	66	44.9359244518241	51.1376065359131	52.4484612045706
Interval_13908	chr6	122399218	122399985	+	768	71.6584364319921	-0.502049882516159	0.557869933832017	-0.89994074258057	0.368151786584939	1	62	54	107	54.627986588492	65.7483512604597	85.0300810437736
Interval_13909	chr6	122471408	122472118	+	711	50.8929594840365	0.379233579007556	0.666869094620833	0.568677694118033	0.569574888049379	1	50	49	50	44.0548278939451	59.6605409585653	39.7336827307353
Interval_13910	chr6	122751775	122751946	+	172	2.9307675485514	-1.80377970927302	3.92866954530676	-0.459132459086012	0.646139048712181	1	2	0	4	1.76219311575781	0	3.17869461845882
Interval_13911	chr6	122789629	122789915	+	287	7.25368923935775	0.447527098974008	1.82849929844127	0.244751036741173	0.806649207951304	1	10	7	8	8.81096557878903	8.52293442265218	6.35738923691765
Interval_13912	chr6	123428819	123429049	+	231	3.41820697891899	-1.04858587576062	3.10296169213385	-0.337930654580376	0.735415446063367	1	2	3	7	1.76219311575781	3.65268618113665	5.56271558230294
Interval_13913	chr6	123752183	123752391	+	209	3.69232486643986	5.7270212362549	3.62978275325786	1.57778622732027	0.114614728930998	1	12	4	0	10.5731586945468	4.87024824151553	0
Interval_13914	chr6	123802766	123802954	+	189	5.19812143883776	-1.23971984553339	2.25088584662669	-0.550769754668506	0.581791520107197	1	5	3	12	4.40548278939451	3.65268618113665	9.53608385537648
Interval_13915	chr6	124496660	124496968	+	309	3.78668524599042	-1.77529019850792	2.87778326687996	-0.616895031303957	0.537303964334886	1	2	2	9	1.76219311575781	2.43512412075777	7.15206289153236
Interval_13916	chr6	124763215	124763450	+	236	3.79779067843147	1.43487327567429	3.04340946436069	0.471469019360399	0.637305838343829	1	5	7	3	4.40548278939451	8.52293442265218	2.38402096384412
Interval_13917	chr6	125099735	125099959	+	225	6.54353162521017	-1.73280203040807	1.95990255039449	-0.884126626632173	0.376627861061307	1	4	3	15	3.52438623151561	3.65268618113665	11.9201048192206
Interval_13918	chr6	125301540	125301811	+	272	9.72951325115106	2.0977043513241	1.65364320849496	1.26853503860322	0.204606946194712	1	13	13	4	11.4542552524257	15.8283067849255	3.17869461845882
Interval_13919	chr6	125749317	125750029	+	713	35.0197013468315	0.12264498068186	0.806719776711119	0.152029222813734	0.879163887072435	1	36	28	38	31.7194760836405	34.0917376906087	30.1975988753588
Interval_13920	chr6	125780277	125781374	+	1098	58.4140112611991	0.159527558106804	0.609431880550756	0.261764379576986	0.793503102703013	1	64	50	66	56.3901797042498	60.8781030189442	52.4484612045706
Interval_13921	chr6	125789868	125790070	+	203	8.14132203645612	0.814321550585195	1.73385218405635	0.46966030788166	0.638597730190008	1	8	15	9	7.04877246303122	18.2634309056832	7.15206289153236
Interval_13922	chr6	125790639	125791338	+	700	40.5838617750724	0.139741743124472	0.743377890005383	0.187982108431366	0.8508906765513	1	43	41	50	37.8871519887928	49.9200444755342	39.7336827307353
Interval_13923	chr6	125956584	125957187	+	604	54.595768275114	-0.0848962563783336	0.625525844682147	-0.135719822130567	0.892042776921545	1	61	47	74	53.7468900306131	57.2254168378075	58.8058504414883
Interval_13924	chr6	125986290	125987013	+	724	24.3631134562372	0.236910744110123	0.993657767860949	0.238422877345508	0.811553125406546	1	24	29	30	21.1463173890937	35.3092997509876	23.8402096384412
Interval_13925	chr6	126199684	126199988	+	305	6.32175383111475	-0.94367543494728	1.9918655533205	-0.473764624009961	0.635667763921249	1	4	6	13	3.52438623151561	7.3053723622733	10.3307575099912
Interval_13926	chr6	126340021	126340303	+	283	15.6498287788021	-0.226399556426496	1.23725307326233	-0.182985648869343	0.854809279040406	1	16	13	22	14.0975449260624	15.8283067849255	17.4828204015235
Interval_13927	chr6	126603843	126604099	+	257	4.89919004853427	-1.64506871125003	2.41717144643485	-0.680575932533203	0.49613986001637	1	6	1	13	5.28657934727342	1.21756206037888	10.3307575099912
Interval_13928	chr6	127266509	127267891	+	1383	57.550557471486	0.0680630770739013	0.612885150567758	0.111053558747262	0.911573875613226	1	70	45	70	61.6767590515232	54.7902927170497	55.6271558230294
Interval_13929	chr6	127343068	127343642	+	575	18.1173903749125	-0.342299367191966	1.13285766722224	-0.302155669768543	0.762533396095306	1	22	16	31	19.3841242733359	19.4809929660621	24.6348832930559
Interval_13930	chr6	127349306	127349543	+	238	4.11207874738351	0.958933849865278	2.73457917081696	0.350669624086545	0.725836216622383	1	5	4	3	4.40548278939451	4.87024824151553	2.38402096384412
Interval_13931	chr6	127366157	127366392	+	236	4.91981699046208	1.00519253750324	2.4666711989559	0.407509739412662	0.683633642378025	1	8	2	3	7.04877246303122	2.43512412075777	2.38402096384412
Interval_13932	chr6	127420585	127420944	+	360	16.7120032397408	-0.43665888409698	1.18732646265872	-0.367766488686855	0.713047358615006	1	18	14	28	15.8597380418203	17.0458688453044	22.2508623292118
Interval_13933	chr6	127516068	127516830	+	763	35.5567518552937	0.19045773629932	0.826208370119224	0.230520221275217	0.817687552244971	1	31	42	43	27.313993294246	51.1376065359131	34.1709671484324
Interval_13934	chr6	127784457	127784897	+	441	8.621493843851	2.51040919660801	1.80520759325638	1.39064848053266	0.164332047455835	1	21	7	3	18.503027715457	8.52293442265218	2.38402096384412
Interval_13935	chr6	127918690	127918958	+	269	6.82995029394626	-0.586624984454355	1.89781258747783	-0.309105856039226	0.757241004708128	1	5	6	11	4.40548278939451	7.3053723622733	8.74141020076177
Interval_13936	chr6	127972100	127972454	+	355	18.8254746699719	-0.265064015550734	1.16748244714292	-0.2270389727909	0.820393437449074	1	12	22	28	10.5731586945468	26.7863653283354	22.2508623292118
Interval_13937	chr6	129280868	129281122	+	255	12.7097465493796	-0.49280922889246	1.43594214545025	-0.343195741175169	0.731451208388132	1	16	4	17	14.0975449260624	4.87024824151553	13.50945212845
Interval_13938	chr6	129490423	129491139	+	717	25.770065350346	-0.320349631477949	0.944403898036314	-0.339208290164883	0.734452824466626	1	30	19	39	26.4328967363671	23.1336791471988	30.9922725299735
Interval_13939	chr6	129671861	129672267	+	407	22.7530605776928	-0.460939307282179	1.01136053612511	-0.455761611035573	0.648561412263817	1	25	16	36	22.0274139469726	19.4809929660621	28.6082515661294
Interval_13940	chr6	129710053	129710298	+	246	14.8747156897922	0.790856557376573	1.2768037121622	0.619403397596092	0.535650643452365	1	26	15	15	22.9085105048515	18.2634309056832	11.9201048192206
Interval_13941	chr6	130018479	130018974	+	496	22.833200274245	-0.799353119341316	1.01994322240897	-0.78372315417063	0.433202573250858	1	17	14	35	14.9786414839414	17.0458688453044	27.8135779115147
Interval_13942	chr6	130099441	130099676	+	236	2.0513406381867	-3.68104211536874	5.39280186400542	-0.682584342647201	0.494869530617033	1	1	0	8	0.881096557878903	0	6.35738923691765
Interval_13943	chr6	130132124	130132661	+	538	30.7187846271587	-0.732953092289573	0.877789930433715	-0.834998291592867	0.40371867028525	1	23	30	59	20.2652208312148	36.5268618113665	46.8857456222677
Interval_13944	chr6	130183882	130184169	+	288	13.551279101627	-0.743381149883447	1.33398263504988	-0.5572644878212	0.577346735065712	1	11	14	28	9.69206213666793	17.0458688453044	22.2508623292118
Interval_13945	chr6	130381887	130382331	+	445	12.4118108493789	0.0147443983446773	1.40980133393915	0.0104584936825671	0.991655481482401	1	10	14	16	8.81096557878903	17.0458688453044	12.7147784738353
Interval_13946	chr6	130575812	130576399	+	588	19.9315974806782	-0.154960677435749	1.09138112887782	-0.141985850163162	0.887091182380736	1	19	18	27	16.7408345996992	21.9161170868199	21.4561886745971
