chr	start	end	Naive-B	Naive-T	CM	NK	memory-B	cDC	CD8T
chr6	36364843	36365343	1438.86998906						
chr20	19915484	19915984	14049.7375127	1623.778960135					
chr7	29091595	29092095	12994.8350854						
chr1	40050809	40051309	3656.99508116						
chr11	121449049	121449549	9830.12780363						
chr9	83406842	83407342	2242.64441943	795.7394705435001					
chr5	56586011	56586511	2094.17667041						
chr20	59146459	59146959	3016.23953275						
chr4	38504086	38504586	922.1810187144999	983.001144837					
chr2	239303048	239303548	9595.70504202	414.98778833899996					
chr18	23540853	23541353	1639.7371907000002						
chr11	107957007	107957507	8697.08445584						
chr22	40728670	40729170	10799.0752183	4069.22166001					
chr11	129930674	129931174	4836.92298128						
chr2	96259559	96260059	976.975552572						
chr19	14673953	14674453	395.68230129599993						
chr1	206952053	206952553	4188.35334082						
chr8	115846450	115846950	11713.323988600001	1312.0983944314999					
chr20	37712577	37713077	773.755647709						
chr1	169161437	169161937	312.91762508666665						
chr19	56133839	56134339	1012.7990597275	628.34307284					
chr3	174440971	174441471	3969.55876331						
chr19	7338050	7338550	1397.915139525						
chr19	19410781	19411281	10111.4351176						
chr15	43792978	43793478	1711.28615977						
chr5	157571213	157571713	4946.32027003	2944.320294965	347.520068417				
chr17	15944543	15945043	7939.11752662	828.5501815655					
chr11	78291455	78291955	906.2227881475001						
chr7	139777038	139777538	867.3864848569999						
chr4	43607399	43607899	1303.0600060315	334.898309553					
chr11	88402331	88402831	2164.50349889						
chr19	1856597	1857097	12494.733194	1576.798518335					
chr5	142809167	142809667	3703.87963348						
chr9	107630124	107630624	2219.20214327						
chr8	26194519	26195019	1859.7539087999999						
chr2	171163263	171163763	4157.096972599999						
chr4	101328268	101328768	13041.7196377						
chr8	11716638	11717138	616.292938563						
chr10	6487929	6488429	473.4833545513334						
chr10	3809470	3809970	15667.2545678						
chr6	151273876	151274376	1375.931316694						
chr1	5667056	5667556	12330.6372608						
chr15	74777273	74777773	3555.41188446	2523.188929045					
chr18	63162333	63162833	2875.58587578	1881.88928833					
chrX	49032923	49033423	2563.02219363						
chr11	69539671	69540171	976.975552572						
chr10	6515054	6515554	6915.47146758	747.8647788485					
chr14	91495265	91495765	2836.51541552	1541.869261065					
chr9	100052335	100052835	799.6465165705001						
chr11	119573807	119574307	8251.68120877	1328.056624998					
chr20	1702202	1702702	6735.74735034						
chr11	61700140	61700640	5837.12676416						
chr13	112873794	112874294	2603.31012833	628.34307284					
chr1	30783516	30784016	8829.92402075	1204.297826505					
chr20	3891532	3892032	1060.673751423						
chr7	140674321	140674821	1633.14523924						
chr14	38124403	38124903	3681.7952550100003						
chr17	59769941	59770441	4188.35334082	696.083041127					
chrX	1274715	1275215	7360.87471464	431.9514112926667	335.5649762196667				
chr13	110471169	110471669	2281.7148797	702.108633396	384.7698641888				
chr6	152635204	152635704	3633.552805						
chr1	204521248	204521748	3250.66229436	4130.371832594999					
chr14	101775684	101776184	744.851982714						
chr9	93111634	93112134	7181.15059741	821.6303394045	222.76789508025				
chr19	51764375	51764875	6743.5614424	776.7684438435					
chr12	27161681	27162181	1765.98480415						
chr2	27965822	27966322	5696.47310719						
chr11	134033934	134034434	5618.33218665						
chr1	116794742	116795242	6899.84328347	1014.5984256063333	389.06907318833333				
chr12	106249672	106250172	3719.50781759	327.2145813736667					
chr15	91946481	91946981	2289.52897175						
chr17	77111888	77112388	2305.15715586						
chr2	27924462	27924962	436.58671887025						
chr16	87764485	87764985	18714.7504688						
chr6	56593802	56594302	8009.44435511	309.64626106866666	346.8534017503334	720.8375835056002			
chr20	8457936	8458436	799.6465165705001						
chr15	101675780	101676280	1137.4521081125						
chr4	82642277	82642777	289.23188196325						
chr12	8899766	8900266	680.124810562						
chr6	2756197	2756697	2039.47802603	686.1504028310001					
chr3	57093980	57094480	2281.7148797						
chr17	2571977	2572477	1835.8030964250001						
chr3	33115078	33115578	10298.973326899999	1005.8792175655001					
chr1	46586991	46587491	4469.66065475	500.29184582625					
chr8	81956549	81957049	3039.68180891						
chr15	89135695	89136195	4790.03842896						
chr1	111808968	111809468	1609.70296307	1732.8038244099998					
chr11	47176073	47176573	1745.749258845						
chr6	6840753	6841253	9197.18634728	689.1631989655	441.56463940033336				
chr16	21301216	21301716	4609.076371525						
chr1	230208565	230209065	2352.68384573	2910.2852875949998					
chr19	7483615	7484115	1734.72843594						
chr11	2191103	2191603	13213.629662899999	2254.4858696399997					
chr6	108348573	108349073	2813.07313935	1707.807205445					
chr17	64118579	64119079	4532.17339118	782.7940361125					
chr4	153486712	153487212	1268.1307487675						
chr8	41544660	41545160	12799.4827841	392.07760394466663	404.36602947533333	242.780358073			
chr11	35083878	35084378	2953.72679632	350.1952658403334					
chr12	28870773	28871273	3274.10457053						
chr5	80269989	80270489	6618.53596954						
chr10	110425799	110426299	1073.6191858500001						
chr1	3668780	3669280	6079.36361783						
chrX	101655507	101656007	2789.63086319						
chr14	71198642	71199142	299.28733546633333						
chr1	51491444	51491944	1562.81841075						
chr10	71695498	71695998	838.4828198615						
chr13	30346328	30346828	7556.22701599						
chr5	173452003	173452503	5063.53165084						
chr2	136207294	136207794	4625.94249583	2428.897998985	238.38474189219997	244.9708442485			
chr2	235043956	235044456	2109.80485452	5310.72782441	296.349304782	468.1344976765			
chr14	50560955	50561455	693.0702449925						
chr3	121667288	121667788	3899.23193483						
chr18	58761526	58762026	1166.3557731065						
chr2	64825269	64825769	2603.31012833						
chr16	81558825	81559325	1230.188695369	238.63634888425003					
chr20	48929938	48930438	274.69342289266666						
chr3	171809786	171810286	20660.4593901						
chr17	59456358	59456858	4609.076371525						
chr10	102775884	102776384	3844.53329045						
chr1	145845067	145845567	4336.82108984	2150.262301285	292.3407740256667				
chr3	58217439	58217939	7524.97064777	1701.781613175					
chr5	139637043	139637543	18331.859958099998						
chr19	51148519	51149019	4110.21242028	657.246737835					
chr4	38856464	38856964	16456.477865200002	4211.717328225					
chr11	124736676	124737176	5977.78042113	663.272330104					
chr7	36721099	36721599	5297.95441245						
chr11	7592656	7593156	7157.70832125						
chr21	33948628	33949128	35382.2088194						
chr16	6827265	6827765	559.2240467455999	989.9209869985					
chr9	91156797	91157297	24129.916262						
chr1	63316860	63317360	592.2596304752						
chr12	67989167	67989667	2109.80485452	1344.014855565	228.6552654985				
chr10	117241495	117241995	454.1863982643333						
chr10	76403791	76404291	9369.09637246						
chr16	80027183	80027683	7165.5224133						
chr12	16399026	16399526	1903.87311117						
chr19	51777811	51778311	896.2901498505						
chr1	66402172	66402672	2633.34902212	2036.10609463					
chr8	125362694	125363194	4563.4297594						
chr11	72741367	72741867	11947.7467502	660.2595339695001					
chr7	100814023	100814523	4539.98748324						
chr2	60661102	60661602	1648.77342334	841.495615996					
chr16	73068214	73068714	8017.25844716	776.7684438435					
chr19	43518551	43519051	1639.7371907000002						
chr2	38074633	38075133	4407.14791832	407.70789356499995					
chr2	18940136	18940636	515.4106004586666	315.63368347749997					
chr3	56157662	56158162	5258.88395218						
chr11	130118077	130118577	2258.27260354						
chr19	6958693	6959193	242.13352934800002						
chr1	231460569	231461069	1567.76012993						
chr12	7601369	7601869	2144.236709015						
chr16	89122475	89122975	9306.58363603						
chr4	16226308	16226808	2410.82122218						
chr19	50724731	50725231	2953.72679632						
chr5	140133709	140134209	3328.8032149						
chr16	20844658	20845158	395.68230129599993						
chr8	117439186	117439686	1337.989263295						
chr10	30418681	30419181	1150.3975425395						
chr3	149371010	149371510	2164.50349889						
chr1	40396354	40396854	6032.4790655						
chr8	133390481	133390981	2633.34902212						
chr8	10815935	10816435	718.9611138529999						
chr6	46170775	46171275	20254.1266033						
chr6	107670756	107671256	8501.73215449	377.78064765766663	327.547914707				
chr1	47224884	47225384	242.13352934800002						
chr11	33387890	33388390	1073.6191858500001						
chr8	125604664	125605164	4609.076371525	795.7394705435001	656.7337032372				
chr17	43906865	43907365	3289.73275463						
chr15	63896737	63897237	11549.228055500002	802.659312705					
chr14	31380025	31380525	592.2596304752						
chr12	121523709	121524209	1303.0600060315						
chr13	50129021	50129521	2602.0926539						
chr22	42397171	42397671	4782.2243369	6551.669785395	605.3549078786666	240.1800063345	720.8375835056002		
chr8	141146101	141146601	6743.5614424	398.357498719					
chr1	169312144	169312644	10791.261126200001	1369.011474532					
chr3	48528018	48528518	4524.35929913						
chr19	16261883	16262383	3147.96613576						
chr20	42492208	42492708	473.4833545513334	899.3029459855					
chr11	119306536	119307036	8032.88663127						
chr1	155167242	155167742	2195.75986711	1146.4904965125					
chr1	183589814	183590314	2375.48398434						
chr10	45395487	45395987	2603.31012833						
chr2	74206215	74206715	2086.36257835						
chr15	99444068	99444568	7071.75330865						
chr4	119113175	119113675	4516.54520707						
chr15	74889084	74889584	286.65704584633335						
chr20	44596836	44597336	1416.88616623						
chr20	1376629	1377129	4852.55116539						
chr17	77319233	77319733	8908.06494129						
chr6	87482299	87482799	5180.74303164						
chr19	10425239	10425739	2688.562669985						
chr12	103455331	103455831	2813.07313935	1456.94676587					
chr16	27226096	27226596	4352.44927395						
chr18	13381874	13382374	9150.30179495						
chr20	9491201	9491701	2594.27856185						
chr19	18194735	18195235	1182.3140036730001	1111.561239249					
chr22	30263277	30263777	12502.547285999999	727.9995022565					
chr5	115603574	115604074	2850.029364905						
chr20	40321635	40322135	5751.17175157						
chr1	223999035	223999535	592.2596304752						
chr11	67486620	67487120	1319.018236593						
chr7	39625186	39625686	289.23188196325						
chr16	11879954	11880454	1044.715520856						
chr9	130993379	130993879	1872.850899925						
chr20	49800747	49801247	2477.06718104	954.097479843					
chr7	37391991	37392491	5008.83300646	320.601353266					
chr1	89004647	89005147	883.3447154235						
chr8	55880478	55880978	12979.2069013						
chr1	116228455	116228955	1319.018236593						
chr14	68397428	68397928	20402.594352400003	2877.1445301149997					
chr5	17255633	17256133	2462.9330063549996	5050.73310695	415.98778833899996	231.24258039900002			
chr5	180166162	180166662	3406.94413544	334.898309553					
chr14	65287082	65287582	2117.61894657	500.29184582625					
chr19	50418050	50418550	1567.76012993	1344.014855565					
chr5	138871752	138872252	1664.40160745						
chr2	166727087	166727587	854.4410504264999	219.93058017975002					
chr12	10708839	10709339	1570.63250281						
chr15	43948666	43949166	592.2596304752						
chr16	85448508	85449008	8439.21941806						
chr10	62473154	62473654	1801.768089055						
chr11	9605739	9606239	2187.310104785						
chr12	96121250	96121750	13002.649177500001	295.6826381153333	400.02416538566666	600.0752144372001			
chr10	35523608	35524108	838.4828198615	1704.79440931					
chr1	65792118	65792618	1765.98480415						
chr11	122832581	122833081	2095.13772097						
chr17	603362	603862	1105.5356469839999						
chr7	121180389	121180889	2742.74631087	1369.011474532					
chr14	101992629	101993129	2180.1316829999996	431.9514112926667	261.920214886				
chr11	108663391	108663891	354.1332965246667						
chr16	72853468	72853968	8087.58527564	1111.561239249					
chr20	33624400	33624900	7368.6888067						
chr14	88030084	88030584	1971.9431259100002						
chr1	26677351	26677851	10392.742431499999						
chr1	203410208	203410708	3147.96613576						
chr16	85569685	85570185	15393.761345899999	696.083041127					
chr14	75279791	75280291	13877.8274875						
chr10	11578707	11579207	1150.3975425395						
chr1	228164642	228165142	4008.62922358	496.7888415943333					
chr10	9362676	9363176	2375.48398434						
chr4	40327261	40327761	8517.360338600001	899.3029459855					
chr17	28004317	28004817	1984.77938166						
chr10	71371686	71372186	8079.77118359	301.9625328893333	392.41093727799995				
chr4	47473124	47473624	825.537385431						
chr11	32902018	32902518	2445.81081283						
chr2	224926954	224927454	1356.960289992						
chr12	49019873	49020373	4813.48070512	295.6826381153333					
chr11	66127227	66127727	1073.6191858500001						
chr11	111436664	111437164	1906.63846112						
chr12	128853558	128854058	4993.20482235						
chr4	176065559	176066059	2516.13764131	4057.17047547	547.716087502				
chr22	46762982	46763482	3274.10457053						
chr3	171470674	171471174	4085.179890575						
chr6	168877903	168878403	31053.201821599996						
chr17	44438608	44439108	24098.6598938						
chr12	120476373	120476873	3805.46283018						
chr11	85123830	85124330	2422.36853667						
chr12	32535228	32535728	5493.30671379						
chr6	75608912	75609412	5462.05034558	983.001144837					
chr17	58984088	58984588	381.7186783423333						
chr1	184875986	184876486	4719.71160047						
chr20	43781155	43781655	9400.35274068						
chr20	59163501	59164001	13393.3537801						
chr3	171967092	171967592	10564.6524567	361.817024704					
chr2	63853246	63853746	325.20605061733335						
chr10	110074236	110074736	1515.93385843						
chr20	63686703	63687203	18605.353180000002	546.0494208353333	490.5089468203334				
chr9	32497871	32498371	325.20605061733335						
chr14	89466949	89467449	6337.2286556						
chr5	126680161	126680661	2352.68384573						
chr9	129113826	129114326	1105.5356469839999						
chr1	23522569	23523069	5063.53165084	295.6826381153333					
chrX	45758203	45758703	883.3447154235						
chr12	7542740	7543240	6540.395049000001	559.391284925					
chr8	81028039	81028539	289.23188196325						
chr19	42113652	42114152	1031.7700864245						
chr2	104938245	104938745	1303.0600060315	1175.3941615115					
chr11	17097950	17098450	5477.67852969	378.0431848785	327.547914707				
chr1	147635308	147635808	7009.24057222						
chr14	75222140	75222640	10541.2101805	979.9883487019999					
chr1	58968493	58968993	3727.32190964	2245.4474812400003					
chr9	71824181	71824681	2336.41352407						
chr20	34891124	34891624	3993.00103947						
chr13	33355484	33355984	4321.19290573						
chr3	71083772	71084272	1501.80866143						
chr13	45695007	45695507	2852.14359962						
chr11	64771812	64772312	2664.60539033	1369.011474532					
chr15	74788620	74789120	23411.0197931						
chr9	120741127	120741627	289.23188196325						
chr8	117899262	117899762	1337.989263295						
chr4	78650096	78650596	286.65704584633335						
chr15	65336990	65337490	1031.7700864245						
chr2	8438415	8438915	4085.179890575						
chr17	7098954	7099454	2906.842244	398.357498719					
chr16	17368872	17369372	6610.72187748						
chr16	19172026	19172526	1640.95933129						
chr17	36590013	36590513	3417.8934915199998						
chr6	113857063	113857563	9720.73051488	2070.141102	504.46403901733333				
chrX	148610510	148611010	515.4106004586666						
chr12	124884741	124885241	2680.23357444	2174.3646703599998					
chr2	8334946	8335446	6220.01727479	779.781239978					
chr16	89357530	89358030	2312.97124791						
chr11	1889100	1889600	29498.197502900006						
chr22	41768390	41768890	8150.09801207	297.45656728175004					
chr18	70289318	70289818	3375.68776722						
chr14	94158437	94158937	6626.35006159						
chr14	93305909	93306409	1984.77938166	652.6433334090001					
chr1	155485833	155486333	5477.67852969	847.521208265					
chr17	18356541	18357041	3094.38045329	737.9321405525					
chr1	93679029	93679529	867.3864848569999						
chr12	52615114	52615614	5001.01891441						
chr17	59805019	59805519	5219.81349191						
chr6	28079935	28080435	3430.3864115999995	2088.217878805	309.979594402				
chr14	61385226	61385726	24223.6853667	9945.536686180001					
chr5	159100930	159101430	2144.236709015	951.0846837080001					
chr11	18310732	18311232	654.2339417005						
chr1	109667759	109668259	8439.21941806						
chr22	21834807	21835307	2055.10621014	857.453846561					
chr16	31113074	31113574	7353.06062259						
chr14	65334286	65334786	948.071887573	755.0842463794					
chr1	225813316	225813816	6759.1896265000005						
chr2	8685665	8686165	17472.3098322						
chr22	42293951	42294451	4649.38477199						
chr9	73204829	73205329	744.851982714						
chr1	208139350	208139850	718.9611138529999						
chr10	110803761	110804261	906.2227881475001						
chr6	18411999	18412499	5501.12080585	779.781239978					
chr19	8487433	8487933	2797.44495525	1258.1981104705					
chr6	150623408	150623908	1891.01027701	1245.252676039					
chr18	39208679	39209179	540.7075567456667						
chr17	82314616	82315116	4016.44331563	721.9739099875001					
chr15	78944073	78944573	1416.88616623						
chr10	7030189	7030689	25638.0360284						
chr17	35022699	35023199	18808.519573400004						
chr3	10846387	10846887	5477.67852969	225.56795059775	392.41093727799995				
chr1	158115043	158115543	1303.0600060315	378.0431848785					
chr5	142053397	142053897	6352.85683971	626.823756329	305.9710636456667				
chr1	235923132	235923632	773.755647709						
chr3	33664140	33664640	4844.73707333						
chr16	57589339	57589839	12440.0345496						
chr18	62808051	62808551	2617.72083801						
chr6	6857106	6857606	7188.96468946	283.052348495					
chr16	19210361	19210861	3188.14955793	1296.1401638695					
chr12	127162845	127163345	15393.761345899999						
chr17	50163801	50164301	1303.0600060315						
chr12	14327632	14328132	2055.077121325	327.2145813736667					
chr13	77416721	77417221	369.76358614500003						
chr2	217851119	217851619	7790.649777600001	398.357498719	385.72720909866666				
chr1	156151284	156151784	9572.26276586	663.272330104	437.2932753823334				
chr2	85428532	85429032	6423.18366819	292.0074406923333					
chr17	70168621	70169121	4750.96796869	559.391284925					
chr1	28327354	28327854	1745.749258845	818.6175432699999					
chr6	6584612	6585112	1121.4938775455						
chr20	47439954	47440454	1711.28615977	1425.9245546349998					
chr2	101089357	101089857	680.124810562						
chr2	225270733	225271233	5939.177920169999						
chr2	113854903	113855403	731.9065482835001	750.8775749829999	238.88634888425003				
chr1	198001710	198002210	345.96675356325						
chr13	46200098	46200598	1851.93981674						
chr1	8666781	8667281	1438.86998906						
chrX	8987612	8988112	8868.99448102	3899.610826585					
chr19	54572628	54573128	12088.4004072						
chr9	76456195	76456695	1898.82436906						
chr7	155590872	155591372	242.13352934800002						
chr1	192530159	192530659	515.4106004586666						
chr14	70665395	70665895	1797.24117237	1111.561239249					
chr17	76481048	76481548	2828.70132346	1741.842212815	272.982215105				
chr9	35910865	35911365	5962.15223702	3359.756115075					
chr11	86163091	86163591	3446.01459571						
chr14	68495300	68495800	1060.673751423	2545.172751885					
chr6	110866538	110867038	8071.95709154	1143.4777003825					
chr7	37663657	37664157	5680.84492308	421.44662135425006					
chr3	127770856	127771356	6360.67093176	1255.1853143355					
chr8	24330408	24330908	2187.94577505	1021.8374481275					
chr12	95951415	95951915	3446.01459571						
chr2	65128357	65128857	4672.82704815						
chr18	63253296	63253796	5321.39668861	983.001144837					
chr15	100917871	100918371	1625.33114718	1428.937350765	464.9003540515				
chr20	63612276	63612776	12064.958131	1014.5984256063333	427.609547203				
chr18	45455986	45456486	1726.91434388	1322.0310327280001					
chr17	74623553	74624053	10064.550565200001	1220.256057072					
chr15	62940675	62941175	2734.93221882						
chr4	168884219	168884719	3914.86011893						
chr1	158148401	158148901	4790.03842896	696.083041127					
chr16	88940042	88940542	854.4410504264999						
chr5	56588903	56589403	8032.88663127	4621.127556065	327.88124804033333				
chr15	52181943	52182443	961.017322005						
chr10	118832087	118832587	6524.76686489						
chr19	16139738	16140238	9134.67361085	1217.2432609369998					
chr3	101847228	101847728	4618.12840377	740.944936687					
chr5	143402757	143403257	1548.78910323						
chr3	149342615	149343115	4821.29479717						
chr12	110000104	110000604	1515.93385843						
chr9	90964195	90964695	799.6465165705001						
chr9	126637332	126637832	38437.5188125	11184.690147354999					
chr7	149866502	149867002	2305.15715586						
chr1	109619428	109619928	17401.9830037	663.272330104					
chr10	26432900	26433400	3852.3473825	377.78064765766663					
chr11	35058976	35059476	1664.40160745						
chr18	56756928	56757428	3133.45091356						
chr9	127801816	127802316	6204.38909069	1422.9117585					
chr17	49602697	49603197	354.1332965246667						
chr5	132529193	132529693	2285.5080808800003	941.152045411					
chr1	171313247	171313747	782.2565615166667						
chr10	69359029	69359529	5852.75494827						
chr12	32588136	32588636	286.65704584633335						
chr14	88002394	88002894	12107.500014385	702.108633396					
chr2	240885929	240886429	566.9959822763334						
chr21	25039664	25040164	1060.673751423						
chr1	235077470	235077970	654.2339417005						
chr12	122904685	122905185	4821.29479717						
chr5	58235250	58235750	6134.0622622						
chr7	37363527	37364027	2641.16311417						
chr20	62602268	62602768	867.3864848569999						
chr5	1312945	1313445	14745.191705399999						
chr7	148581656	148582156	934.8805486309999	334.898309553					
chr16	23960080	23960580	2734.93221882	2214.4252699999997					
chr19	11422168	11422668	2500.5094572	1754.78764725					
chr22	22934995	22935495	1482.83763473	912.2483804175001					
chr6	108875007	108875507	1687.84388361						
chr9	5593882	5594382	1836.31163263	1050.741113126					
chr12	31965674	31966174	906.2227881475001						
chr16	31453823	31454323	10517.7679044	724.986706122					
chr10	110867407	110867907	2437.99672077	1717.7398437400002	374.59630063574997	310.2463130595			
chr1	150186944	150187444	1789.42708031	4535.875014405	421.32965242866663				
chr2	68118808	68119308	592.2596304752						
chr2	101534242	101534742	7954.74571073						
chr1	155013540	155014040	2312.97124791						
chr1	248403965	248404465	1319.018236593						
chr20	64078413	64078913	1611.7277755999999						
chr7	150365840	150366340	8798.66765254	1095.603008687	277.3686203156667	291.17236813875			
chr4	80610758	80611258	2285.5080808800003	857.453846561					
chr1	157700671	157701171	13955.968408						
chr22	17771536	17772036	16237.6832877	698.318530832	532.4276619713334				
chr10	47256672	47257172	7360.87471464						
chr10	132586268	132586768	1703.47206772						
chr9	96436164	96436664	11455.458950799999						
chr12	66047378	66047878	1797.24117237						
chr16	84663666	84664166	1555.0043187						
chr3	148784952	148785452	3031.86771686	331.4734847725					
chr18	3248703	3249203	18292.7894979						
chr12	66929060	66929560	6712.242230375						
chr22	50529551	50530051	8392.33486574	1287.1017754645					
chr6	90219604	90220104	2070.73439425						
chr20	17878593	17879093	838.4828198615						
chr2	44087142	44087642	1664.73380967						
chr9	107218837	107219337	1745.749258845	734.919344418					
chr10	18627601	18628101	5188.5571236999995						
chr6	162099634	162100134	3899.23193483	756.903167252					
chrX	21932559	21933059	3297.54684669						
chr16	53457602	53458102	14729.5635213						
chr1	89285677	89286177	13510.565161000002						
chr17	60102518	60103018	7306.17607027	350.1952658403334					
chr8	100443043	100443543	22856.2192573						
chr17	10122292	10122792	1969.15119755						
chr2	221571106	221571606	7204.59287357						
chr12	123457712	123458212	3117.82272945						
chr1	45394408	45394908	1586.26068691	1217.2432609369998					
chr16	56421234	56421734	1303.0600060315	1390.9952973640002					
chr8	141278490	141278990	13494.936976800002	1191.352392073					
chr2	69390414	69390914	4008.62922358						
chr11	46972323	46972823	484.8600693190001	647.3140995394999					
chr16	31243945	31244445	1680.02979156	3899.610826585	329.96708670525	295.95016921449997			
chr15	66115620	66116120	3938.3023950999996						
chr9	121299622	121300122	1971.9431259100002						
chr18	47986444	47986944	3921.5946494150003						
chr21	29122380	29122880	799.6465165705001						
chr9	93945494	93945994	4493.10293091						
chr1	27369012	27369512	1914.45255317						
chr4	165359453	165359953	1867.56800085						
chrX	110107936	110108436	1609.70296307						
chr17	10013356	10013856	8798.66765254						
chr5	59562707	59563207	5891.82540854	2871.118937845	280.04381773866663				
chr12	121663810	121664310	17745.803054099997	673.2049684	553.3827541686667	346.86358228849997			
chr20	46205960	46206460	11197.593912999999	1095.603008687					
chr2	104755214	104755714	5821.49858005	652.6433334090001					
chr3	15356612	15357112	3242.84820231						
chr12	124676203	124676703	5915.267684699999						
chr2	46543165	46543665	6180.94681453						
chr19	17091583	17092083	11736.766264700002	1359.973086127					
chr6	79802846	79803346	1745.749258845						
chr5	72452117	72452617	2352.68384573	1082.657574255					
chr3	127483892	127484392	566.9959822763334						
chr14	105434844	105435344	1073.6191858500001						
chr2	64819710	64820210	10595.9088249						
chr13	51612810	51613310	638.2757111359999						
chr12	47191988	47192488	5118.23029521						
chr14	67680057	67680557	2281.7148797						
chr2	137969291	137969791	7017.05466428	686.1504028310001					
chr15	90539676	90540176	7939.11752662						
chr16	12818206	12818706	2211.38805121						
chr15	85547329	85547829	3531.9696083000003						
chr2	157417118	157417618	2242.64441943						
chr12	66027504	66028004	786.7010821395						
chr2	42722435	42722935	12119.656775399999	1191.352392073	222.76789508025				
chr19	40365561	40366061	986.9081908635						
chr14	47929271	47929771	1934.8953224050001						
chr10	97687120	97687620	4085.179890575						
chr1	8218668	8219168	5555.81945022						
chr14	105393845	105394345	9095.60315058						
chr17	51121675	51122175	21621.5927128	588.6797104556666					
chr2	100141864	100142364	3417.8934915199998						
chr17	47098746	47099246	1463.86660803						
chr9	114988905	114989405	5813.684488						
chr18	38575475	38575975	1867.56800085						
chr9	5586298	5586798	5430.79397736						
chr12	15570917	15571417	3016.23953275	1679.797790345	404.41633388375				
chr3	36904625	36905125	3711.69372554						
chr17	60652372	60652872	1872.850899925	721.9739099875001	261.36160519559996				
chr10	122348410	122348910	906.2227881475001						
chr19	11035817	11036317	3024.05362481						
chr17	1206547	1207047	1906.63846112						
chr5	83374528	83375028	9195.350448680001						
chr22	50204517	50205017	3782.02055402						
chr6	163782576	163783076	2875.58587578	225.56795059775					
chr15	74460213	74460713	1835.8030964250001						
chr2	145585163	145585663	638.2757111359999						
chr7	73851401	73851901	1044.715520856						
chr12	57138788	57139288	4024.25740769	320.601353266					
chr7	129895644	129896144	2055.077121325						
chr9	132161415	132161915	16558.0610619						
chr1	151690680	151691180	592.2596304752						
chr7	35806897	35807397	8767.41128432						
chr4	78749972	78750472	3539.78370035	4072.234456145	595.6797104556666	333.413970948			
chr22	25418544	25419044	4524.35929913						
chr20	57474173	57474673	1875.3820929	503.130705684					
chr16	30948228	30948728	3461.64277982						
chr6	37812823	37813323	1397.915139525						
chr7	6724954	6725454	1687.84388361	1519.885438235					
chr11	35194688	35195188	289.23188196325						
chr6	37101182	37101682	1031.7700864245						
chr3	152205246	152205746	4039.88559179	2073.153898135	446.2398368233333				
chr5	108685596	108686096	423.93434978000005						
chr12	52007539	52008039	3899.23193483						
chr3	37501540	37502040	439.8979727336667						
chr4	155667482	155667982	535.2494024087999	1050.741113126					
chr14	50797967	50798467	1463.86660803	1018.8246519975					
chr14	68279871	68280371	2266.08669559	1328.056624998					
chr12	94783934	94784434	312.91762508666665						
chr6	109955638	109956138	1089.577416417						
chr12	108634297	108634797	2445.81081283						
chr11	102546374	102546874	2285.5080808800003						
chr14	22435133	22435633	15245.293596899997						
chr8	67416176	67416676	3078.75226918						
chr10	62637917	62638417	10556.8383646						
chr5	133825743	133826243	1937.89482933						
chr1	49979389	49979889	5063.53165084						
chr3	31253805	31254305	3672.62326527						
chr1	159055283	159055783	5646.04244523						
chr2	123696958	123697458	4978.42599972						
chr19	4328307	4328807	24739.415442200003						
chr6	166752021	166752521	2187.310104785						
chr10	125057103	125057603	6884.21509936	1614.7405717350002					
chr19	49512331	49512831	7235.84924178	938.1392492760001	267.557585304				
chr22	18010817	18011317	1089.577416417	727.9995022565					
chr7	23215954	23216454	6931.09965169						
chr2	118088048	118088548	2383.2980764000004						
chr1	172393359	172393859	1249.1597220655	1233.201491499					
chr12	122722341	122722841	289.23188196325	1271.1435448975					
chr2	38682655	38683155	4422.77610243						
chr8	127889887	127890387	1249.1597220655	1095.603008687					
chr1	91713375	91713875	1609.70296307						
chr3	5465155	5465655	1930.08073728						
chr2	197279776	197280276	8299.655746855						
chr3	28376384	28376884	3180.33546588						
chrX	1501135	1501635	2414.55444461						
chr16	29337448	29337948	1515.93385843	1015.8118558624999					
chr7	139723027	139723527	1137.4521081125	426.94288053633335					
chr19	50330622	50331122	3782.02055402						
chr11	121508402	121508902	6657.6064298						
chr5	76638464	76638964	2734.93221882	821.6303394045					
chr10	121465280	121465780	369.76358614500003						
chr6	137370771	137371271	2453.62490488						
chr2	37637078	37637578	7032.68284839	1040.8084748295					
chr17	28727372	28727872	2285.5080808800003						
chr7	45001175	45001675	8501.73215449						
chr17	64412002	64412502	2266.08669559	4142.42301713	362.817024704	257.5125447044	388.936387661		
chr12	49429206	49429706	1463.86660803						
chr9	129058109	129058609	906.2227881475001						
chr17	37745113	37745613	1555.0043187	1143.4777003825	217.7773533875				
chr3	56980707	56981207	8173.54028823						
chr3	196112066	196112566	1463.86660803						
chr6	163696242	163696742	5001.01891441						
chr17	27233721	27234221	4125.84060439						
chr1	63773674	63774174	2603.31012833						
chr17	19670855	19671355	1060.673751423	361.817024704					
chr2	20326092	20326592	1656.5875154						
chr14	92392534	92393034	2477.06718104	792.726674409					
chr3	23748716	23749216	10877.2161388	792.726674409					
chr12	561518	562018	4704.08341636						
chr5	157596441	157596941	4774.41024485	2931.3748605349997					
chr21	31159123	31159623	8978.39176977	2471.9713947600003					
chr5	96151742	96152242	4391.51973421						
