Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PDR.4_R1.mLb.clN.bam.raw	DME.4_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.pseudo	DME.4_R1.mLb.clN.bam.pseudo
Interval_12024	chr4	99816559	99816959	+	401	39.9686700478363	0.208318127138704	0.878116227788284	0.237232977305744	0.812476054225746	1	54	24	42.9123773491941	37.1426714311276
Interval_12025	chr4	99894359	99894620	+	262	26.6213322927554	-7.96213672073077e-05	1.09389709774918	-7.27868895265727e-05	0.999941924464669	1	37	19	29.4029252207441	29.404614882976
Interval_12026	chr4	99946686	99946996	+	311	22.2097662356662	-0.0022462275681692	1.19326675506591	-0.0018824186282179	0.998498048126605	1	35	18	27.8135779115147	27.8570035733457
Interval_12027	chr4	99949140	99949371	+	232	14.9010253238997	-1.54655989447818	1.49321591542788	-1.03572422346906	0.300330818097142	1	12	18	9.53608385537648	27.8570035733457
Interval_12028	chr4	99950268	99950882	+	615	63.3390318084544	0.289931465069987	0.68755919368597	0.421682187850153	0.673257007427322	1	100	42	79.4673654614706	64.9996750044732
Interval_12029	chr4	100093556	100093941	+	386	27.7588685904935	0.216731420309343	1.06999676418112	0.202553341808664	0.83948416176985	1	43	19	34.1709671484324	29.404614882976
Interval_12030	chr4	100895750	100896006	+	257	5.81387919004116	1.62334243211878	2.5568202640418	0.634906745283931	0.525489237534685	1	12	2	9.53608385537648	3.09522261926063
Interval_12031	chr4	101020135	101020323	+	189	7.04305711820223	2.28630717078328	2.33013410405315	0.981191239940383	0.326498443246086	1	19	2	15.0987994376794	3.09522261926063
Interval_12032	chr4	101020947	101021140	+	194	6.77668321080193	0.623352687368246	2.32580917144661	0.268015405142002	0.788687460814177	1	9	3	7.15206289153236	4.64283392889094
Interval_12033	chr4	101328144	101328544	+	401	12.6207642047142	0.690470879605949	1.65239842614379	0.417859802261676	0.676049624092156	1	22	7	17.4828204015235	10.8332791674122
Interval_12034	chr4	101347158	101348198	+	1041	122.708236267076	-0.0770845881536929	0.585276846636879	-0.131706197838915	0.895216683061473	1	168	91	133.505173975271	140.832629176359
Interval_12035	chr4	101571360	101571552	+	193	4.82757507466075	-0.961594538902231	2.86889050744245	-0.335179936776141	0.737489355684162	1	3	3	2.38402096384412	4.64283392889094
Interval_12036	chr4	101663696	101663914	+	219	5.47644316192295	2.20828180463913	2.84089222101615	0.777319811115275	0.436970109577834	1	9	1	7.15206289153236	1.54761130963031
Interval_12037	chr4	101790550	101791111	+	562	18.8813064165	-0.173109125167248	1.37797771515858	-0.125625489630887	0.900028384992468	1	19	11	15.0987994376794	17.0237244059335
Interval_12038	chr4	102344693	102346102	+	1410	69.727747983223	0.292148999147861	0.664254921045644	0.439814580053049	0.660071406860115	1	93	39	73.9046498791677	60.3568410755823
Interval_12039	chr4	102431214	102431625	+	412	26.9449622440913	-0.502172734834422	1.08022878593681	-0.464876275629816	0.642020060964425	1	33	24	26.2242306022853	37.1426714311276
Interval_12040	chr4	102500580	102500841	+	262	9.61991417936914	-0.739208788963311	1.87711867165439	-0.393799710229196	0.693728918367776	1	7	6	5.56271558230294	9.28566785778189
Interval_12041	chr4	102501832	102502246	+	415	13.3684428704926	-0.431086896508709	1.61410644478547	-0.267074639285022	0.789411693499032	1	13	9	10.3307575099912	13.9285017866728
Interval_12042	chr4	102518852	102519088	+	237	6.69705589775256	0.886396507388137	2.22777117842605	0.397884897682529	0.690715032863207	1	18	5	14.3041257830647	7.73805654815157
Interval_12043	chr4	102613128	102613371	+	244	6.55023543880563	2.12584133992063	2.38570157120701	0.891075969256747	0.372888415865381	1	17	2	13.50945212845	3.09522261926063
Interval_12044	chr4	102760301	102761338	+	1038	64.5747875176364	-0.396822345824189	0.684612322765661	-0.579630737905983	0.562163660003686	1	71	48	56.4218294776441	74.2853428622551
Interval_12045	chr4	102827091	102828450	+	1360	192.327784357177	0.338697771844232	0.588925306930083	0.575111593709187	0.565215827483821	1	298	121	236.812749075182	187.260968465268
Interval_12046	chr4	102868614	102869588	+	975	97.2428708426813	0.129540455277242	0.599609683535591	0.216041299589106	0.828955555218399	1	147	69	116.817027228362	106.785180364492
Interval_12047	chr4	103019445	103019996	+	552	28.8004514890004	0.430710668004839	1.05432475722649	0.408518025449642	0.682893399664892	1	42	16	33.3762934938177	24.761780954085
Interval_12048	chr4	103075898	103076844	+	947	40.1042429310792	0.286320628113522	0.879243815810584	0.325644176239738	0.744693584629657	1	57	24	45.2963983130383	37.1426714311276
Interval_12049	chr4	103088552	103088757	+	206	6.08718485183146	-0.376631562758862	2.41333136949013	-0.156062929243916	0.875983418449202	1	6	4	4.76804192768824	6.19044523852126
Interval_12050	chr4	103197907	103198766	+	860	45.3508222419617	-0.854690687441708	0.821064080965556	-1.04095491113995	0.297896474955316	1	42	39	33.3762934938177	60.3568410755823
Interval_12051	chr4	103255586	103255859	+	274	3.54567281194578	1.84571300347592	3.7672526867592	0.489936077280686	0.624179132840858	1	7	1	5.56271558230294	1.54761130963031
Interval_12052	chr4	103385715	103385972	+	258	5.55240528410068	0.0384051691981212	2.60270783809183	0.0147558510548299	0.988226961497427	1	8	4	6.35738923691765	6.19044523852126
Interval_12053	chr4	104930737	104931148	+	412	14.8885439238666	1.36031725105082	1.55398145337916	0.875375473814557	0.381369640210288	1	25	5	19.8668413653677	7.73805654815157
Interval_12054	chr4	105060937	105061164	+	228	5.30689129818761	-0.961597394493778	2.74722317556363	-0.350025219300391	0.726319771134238	1	3	3	2.38402096384412	4.64283392889094
Interval_12055	chr4	105146058	105146303	+	246	9.53058079575552	0.623354046238027	1.89915342154004	0.328227324432033	0.742739789324603	1	12	4	9.53608385537648	6.19044523852126
Interval_12056	chr4	105146487	105147092	+	606	46.3579843306676	-0.0308693979993626	0.805582477478617	-0.0383193513542901	0.969433061966928	1	61	32	48.4750929314971	49.5235619081701
Interval_12057	chr4	105473400	105474254	+	855	57.2471427902827	0.290779794570072	0.726974847450811	0.399986045720443	0.689166794697016	1	81	34	64.3685660237912	52.6187845274307
Interval_12058	chr4	105708423	105709113	+	691	39.2203802134295	0.474491478529962	0.909308165666761	0.521815921648559	0.601798502977495	1	46	17	36.5549881122765	26.3093922637154
Interval_12059	chr4	105719309	105719560	+	252	5.60969769379131	-2.28350710123436	2.6461632483892	-0.862950198792308	0.388164848921079	1	2	5	1.58934730922941	7.73805654815157
Interval_12060	chr4	106315765	106316860	+	1096	81.5378532410362	-0.247361678597111	0.620970093971352	-0.398347168404092	0.690374295784789	1	105	64	83.4407337345442	99.0471238163401
Interval_12061	chr4	106329432	106329630	+	199	3.20032634741587	1.03839900997489	3.80537824985523	0.272876687097898	0.784948007669114	1	8	2	6.35738923691765	3.09522261926063
Interval_12062	chr4	106708530	106708825	+	296	6.41003811311496	1.03836917470506	2.69920872840277	0.384693915582998	0.700464203605308	1	4	1	3.17869461845882	1.54761130963031
Interval_12063	chr4	107427411	107427693	+	283	5.58411433170058	0.453431394743846	2.55200548895118	0.177676496663883	0.858977044477179	1	8	3	6.35738923691765	4.64283392889094
Interval_12064	chr4	107720015	107720738	+	724	85.9079325022261	0.419214042239357	0.61817682429457	0.67814584074345	0.497679228009185	1	125	48	99.3342068268383	74.2853428622551
Interval_12065	chr4	107837994	107838425	+	432	10.6727043915016	0.0383894992865402	1.91695293984988	0.0200263128470679	0.984022382155798	1	6	3	4.76804192768824	4.64283392889094
Interval_12066	chr4	107931085	107931934	+	850	53.790300905251	-0.23169589477851	0.739783453335361	-0.313194210730038	0.754133116509489	1	68	41	54.0378085138	63.4520636948429
Interval_12067	chr4	107989473	107990123	+	651	53.8665183420421	0.588589448671982	0.751431083374507	0.78329132463986	0.433456056502639	1	82	28	65.1632396784059	43.3331166696488
Interval_12068	chr4	108006096	108006452	+	357	7.9528392497431	-1.22462834544669	2.11449834602539	-0.579157863967413	0.562482659205779	1	5	6	3.97336827307353	9.28566785778189
Interval_12069	chr4	108620079	108620689	+	611	62.2652424875722	0.336733848623586	0.706075484649492	0.47690913499248	0.633426826787749	1	91	37	72.3153025699383	57.2616184563216
Interval_12070	chr4	108650241	108650861	+	621	41.932126963414	-0.647497193494059	0.845648479293136	-0.76568126041602	0.44386598003913	1	46	37	36.5549881122765	57.2616184563216
Interval_12071	chr4	109168721	109168943	+	223	2.57874353161588	0.260861896604091	4.91031812841339	0.053125253757923	0.957632110271405	1	7	3	5.56271558230294	4.64283392889094
Interval_12072	chr4	109433456	109433917	+	462	40.4282118172444	0.384167820551984	0.874574987381351	0.439262300082761	0.660471487740328	1	61	24	48.4750929314971	37.1426714311276
Interval_12073	chr4	109559778	109560541	+	764	35.5327091466863	0.623355398089092	0.945108083731662	0.65955990517808	0.509536291351054	1	57	19	45.2963983130383	29.404614882976
Interval_12074	chr4	109561009	109561336	+	328	14.5951328733494	-0.269723627553389	1.48792941960662	-0.181274477135279	0.856152138425443	1	21	13	16.6881467469088	20.1189470251941
Interval_12075	chr4	109703181	109703565	+	385	14.0102973751283	0.286322396982285	1.55010692021224	0.184711385549509	0.853455415469866	1	19	8	15.0987994376794	12.3808904770425
Interval_12076	chr4	109729583	109730114	+	532	24.541100192614	0.0758699006862083	1.14230312301026	0.0664183605541333	0.947044752869975	1	39	19	30.9922725299735	29.404614882976
Interval_12077	chr4	109815172	109815916	+	745	38.5231691499366	0.0383931096660341	0.915354365694021	0.0419434386341998	0.966543787825896	1	42	21	33.3762934938177	32.4998375022366
Interval_12078	chr4	109875087	109875346	+	260	5.4828301979812	0.0384025252317635	2.699401198711	0.0142263125800274	0.988649427706412	1	6	3	4.76804192768824	4.64283392889094
Interval_12079	chr4	110196494	110196826	+	333	12.0306051421493	0.623349807931497	1.82796416205275	0.341007674478417	0.73309780426037	1	9	3	7.15206289153236	4.64283392889094
Interval_12080	chr4	110516370	110516628	+	259	11.3806988365237	0.318503483012914	1.69948942862365	0.18741127638014	0.851338181969577	1	17	7	13.50945212845	10.8332791674122
Interval_12081	chr4	111956215	111956427	+	213	4.4488096529383	-1.5465398002276	3.49167680257513	-0.442921807392661	0.657822293266745	1	2	3	1.58934730922941	4.64283392889094
Interval_12082	chr4	112145172	112145500	+	329	28.1484912947321	0.816000226351485	1.07242620572097	0.760891725694923	0.446721741115934	1	48	14	38.1443354215059	21.6665583348244
Interval_12083	chr4	112231300	112232432	+	1133	114.419436132725	-0.409811614664428	0.590595895437173	-0.693895128345035	0.487747978953199	1	129	88	102.512901445297	136.189795247468
Interval_12084	chr4	112285648	112286292	+	645	48.5981690607189	-0.0647004999083778	0.792532256558302	-0.0816376865079916	0.934934831802634	1	54	29	42.9123773491941	44.8807279792791
Interval_12085	chr4	112636852	112637768	+	917	123.97438866947	0.466629230716531	0.591630304515651	0.788717594678564	0.430277082024279	1	183	68	145.425278794491	105.237569054861
Interval_12086	chr4	113547402	113547828	+	427	31.1034187596232	0.160383786767989	1.01635947991287	0.157802224446944	0.874612645766241	1	37	17	29.4029252207441	26.3093922637154
Interval_12087	chr4	113564876	113565178	+	303	14.7168664262377	0.931477403458763	1.52094807717985	0.612432085903887	0.540251918532735	1	26	7	20.6615150199824	10.8332791674122
Interval_12088	chr4	113683356	113683570	+	215	9.36540527593508	0.964394167788	1.86178473883187	0.517994453211108	0.604462139380087	1	19	5	15.0987994376794	7.73805654815157
Interval_12089	chr4	113761746	113762903	+	1158	119.755626108447	0.0979813794271598	0.595009647728559	0.164671917171768	0.869202222033635	1	173	83	137.478542248344	128.451738699316
Interval_12090	chr4	114004711	114005023	+	313	6.27302856191731	2.62331861198317	2.66333404789668	0.984975434852001	0.324636137511076	1	12	1	9.53608385537648	1.54761130963031
Interval_12091	chr4	114534295	114534558	+	264	4.32703274191255	0.0383691311080838	3.3524205719006	0.0114452021413086	0.990868249281991	1	2	1	1.58934730922941	1.54761130963031
Interval_12092	chr4	114984854	114985050	+	197	2.79435228206469	2.03834975867884	4.38915159299675	0.464406324432083	0.642356659767558	1	8	1	6.35738923691765	1.54761130963031
Interval_12093	chr4	116123061	116123408	+	348	4.64736875045541	0.845763643179908	2.84476607144384	0.297305163918328	0.766233539556706	1	14	4	11.1254311646059	6.19044523852126
Interval_12094	chr4	116750441	116750628	+	188	2.95140347695954	1.36033816547154	4.07309304763163	0.333981607972971	0.73839343730847	1	10	2	7.94673654614706	3.09522261926063
Interval_12095	chr4	118278332	118279255	+	924	77.1060758560739	0.112393330341959	0.637013780859478	0.176437831832012	0.859949985333748	1	120	57	95.3608385537648	88.2138446489279
Interval_12096	chr4	118443217	118443442	+	226	5.52492828141667	0.175911719620615	2.5063504517302	0.0701864017057863	0.944045297499841	1	11	5	8.74141020076177	7.73805654815157
Interval_12097	chr4	118574214	118574502	+	289	5.70366972831567	1.03839136469013	2.53114144279794	0.410246281433522	0.681625293640195	1	12	3	9.53608385537648	4.64283392889094
Interval_12098	chr4	118591634	118592037	+	404	35.6549037301746	-0.0589035127051935	0.942917901387798	-0.0624693969840837	0.950189031994495	1	43	23	34.1709671484324	35.5950601214972
Interval_12099	chr4	118685271	118685872	+	602	37.9465143737646	0.360320967128183	0.912446803345685	0.394895314233102	0.69292014825309	1	50	20	39.7336827307353	30.9522261926063
Interval_12100	chr4	118772293	118772632	+	340	8.09865686982251	-2.69855089429508	2.09614511923589	-1.28738743779285	0.197959280668233	1	3	10	2.38402096384412	15.4761130963031
Interval_12101	chr4	118836226	118836606	+	381	11.8891899196003	0.54089419456376	1.68529313528176	0.320949621902619	0.74824856864856	1	17	6	13.50945212845	9.28566785778189
Interval_12102	chr4	119212067	119213173	+	1107	92.7270012304405	0.00714172570110708	0.597960918838279	0.0119434656615721	0.990470719699568	1	137	70	108.870290682215	108.332791674122
Interval_12103	chr4	119300360	119300888	+	529	46.1062881302962	0.370968203069847	0.81112720223018	0.45734898552271	0.647420225685234	1	68	27	54.0378085138	41.7855053600185
Interval_12104	chr4	119454383	119455086	+	704	68.8768149152984	0.153869782448543	0.664158063791418	0.231676449985657	0.816789323960502	1	91	42	72.3153025699383	64.9996750044732
Interval_12105	chr4	119627540	119627762	+	223	6.42609991432692	2.20828256498245	2.63147401763344	0.83918083560195	0.401367839863987	1	9	1	7.15206289153236	1.54761130963031
Interval_12106	chr4	119628554	119629110	+	557	23.6671564262037	-1.02300331632163	1.15746397340661	-0.883831669776082	0.376787087634168	1	23	24	18.2774940561382	37.1426714311276
Interval_12107	chr4	120049884	120050123	+	240	11.9378607182564	-0.224636326002424	1.65813750027758	-0.135475089348633	0.892236258487052	1	15	9	11.9201048192206	13.9285017866728
Interval_12108	chr4	120066533	120067265	+	733	104.233921971097	0.303220109167738	0.593351247493443	0.511029698595331	0.609330261196303	1	161	67	127.942458392968	103.689957745231
Interval_12109	chr4	120749472	120749655	+	184	3.81484521394576	1.84571622764192	3.49557435680849	0.528015152659229	0.597488818990508	1	7	1	5.56271558230294	1.54761130963031
Interval_12110	chr4	121254032	121254732	+	701	26.5664388099882	0.108784247817341	1.11308481913751	0.0977322176594184	0.922144932018566	1	42	20	33.3762934938177	30.9522261926063
Interval_12111	chr4	121380815	121381011	+	197	4.15246692122632	1.6233169855556	3.38215626441665	0.479965104697961	0.631252206070179	1	6	1	4.76804192768824	1.54761130963031
Interval_12112	chr4	121687690	121687957	+	268	4.6034153403434	0.208340552872346	2.85335004114681	0.0730161213548866	0.941793288767357	1	9	4	7.15206289153236	6.19044523852126
Interval_12113	chr4	121690132	121690350	+	219	4.7454812149144	-0.961602691858293	3.05599239417441	-0.314661349842159	0.753018792932763	1	2	2	1.58934730922941	3.09522261926063
Interval_12114	chr4	121696331	121697158	+	828	29.8181227827305	-0.685970939446552	1.05564755679968	-0.649810568904409	0.515814591160412	1	23	19	18.2774940561382	29.404614882976
Interval_12115	chr4	121706706	121706959	+	254	20.3103286409896	0.175898984805505	1.28087121353668	0.137327611821193	0.890771846113422	1	33	15	26.2242306022853	23.2141696444547
Interval_12116	chr4	121800994	121801559	+	566	24.9764802807384	-0.409064471709154	1.15258435197902	-0.354910658822307	0.722656523053481	1	22	15	17.4828204015235	23.2141696444547
Interval_12117	chr4	121823568	121824251	+	684	44.4219316862639	-0.125105518497435	0.831239210592833	-0.150504832908701	0.880366338060291	1	50	28	39.7336827307353	43.3331166696488
Interval_12118	chr4	121870057	121870816	+	760	49.1390781887026	-0.101009540490556	0.795260522734629	-0.127014402957182	0.898928998966688	1	69	38	54.8324821684147	58.809229765952
Interval_12119	chr4	121950367	121950974	+	608	19.1810034519678	0.260785728452054	1.34255290185792	0.194246147091233	0.845983150784467	1	21	9	16.6881467469088	13.9285017866728
Interval_12120	chr4	121971327	121971509	+	183	2.14967597763991	4.2881382660905	6.06182040106856	0.707401074656484	0.479317269278114	1	7	0	5.56271558230294	0
Interval_12121	chr4	122152046	122152745	+	700	39.2325306220066	0.453430574412888	0.883194368995617	0.513398398280706	0.607672665779994	1	64	24	50.8591138953412	37.1426714311276
Interval_12122	chr4	122458552	122458781	+	230	9.41496887587064	-1.96159050745379	1.93295280612195	-1.01481552019332	0.310193774101656	1	5	10	3.97336827307353	15.4761130963031
Interval_12123	chr4	122578467	122578673	+	207	8.76072064392344	0.15387501951456	1.95124339316482	0.0788599823341268	0.937143993541731	1	13	6	10.3307575099912	9.28566785778189
Interval_12124	chr4	122732241	122732939	+	699	136.433756322965	0.172877862002112	0.605889402322822	0.28532907381998	0.775392040537215	1	191	87	151.782668031409	134.642183937837
Interval_12125	chr4	122922475	122923426	+	952	39.5184761614796	-0.296025204816228	0.878832490410594	-0.336839167925988	0.736238144951967	1	46	29	36.5549881122765	44.8807279792791
Interval_12126	chr4	123397890	123398115	+	226	6.18547582530847	0.0383941872560868	2.42710245358581	0.0158189396576	0.987378838665278	1	6	3	4.76804192768824	4.64283392889094
Interval_12127	chr4	123617105	123617336	+	232	10.8176533671473	-1.32416785924843	1.77020321524338	-0.748031552448839	0.454441126032139	1	7	9	5.56271558230294	13.9285017866728
Interval_12128	chr4	123835667	123835941	+	275	4.20707172556175	2.49779058876691	3.27188862504085	0.763409417316498	0.445219265364675	1	11	1	8.74141020076177	1.54761130963031
Interval_12129	chr4	124712516	124712735	+	220	9.84549735943749	-0.22463764706693	1.84436946855801	-0.121796446371756	0.90306022838285	1	10	6	7.94673654614706	9.28566785778189
Interval_12130	chr4	127006071	127006275	+	205	2.14426551925935	4.65071541198985	6.08019775133435	0.764895419884857	0.444333821462803	1	9	0	7.15206289153236	0
Interval_12131	chr4	127632714	127632904	+	191	6.67768106270204	0.208322300430694	2.26833367123381	0.0918393546207783	0.926825675706766	1	9	4	7.15206289153236	6.19044523852126
Interval_12132	chr4	127782284	127782509	+	226	9.22644273102018	-0.961600147011225	1.91734828762828	-0.501526067650811	0.616000936711658	1	6	6	4.76804192768824	9.28566785778189
Interval_12133	chr4	127880531	127881346	+	816	49.1931332359414	-0.666150134970612	0.781944147994171	-0.851915238037663	0.39426113870339	1	54	44	42.9123773491941	68.0948976237339
Interval_12134	chr4	127964839	127965977	+	1139	115.766739655988	-0.417783140083799	0.658288349168019	-0.634650667312913	0.525656275080959	1	121	83	96.1555122083794	128.451738699316
Interval_12135	chr4	128060946	128061514	+	569	62.2504749818981	-0.145318973440279	0.689869078719253	-0.210647176287514	0.833162596813737	1	81	46	64.3685660237912	71.1901202429945
Interval_12136	chr4	128287676	128288547	+	872	136.624498306841	-0.00997043626643986	0.600586289039026	-0.0166011719687993	0.986754789591916	1	176	91	139.862563212188	140.832629176359
Interval_12137	chr4	128467779	128467955	+	177	3.36425693050334	1.03835696748908	3.87810188950924	0.267748758818835	0.788892715460949	1	4	1	3.17869461845882	1.54761130963031
Interval_12138	chr4	128553249	128553475	+	227	7.84525676052586	0.497824753977428	2.11571914400323	0.235298128009314	0.813977347973478	1	11	4	8.74141020076177	6.19044523852126
Interval_12139	chr4	128601171	128601379	+	209	4.1220148630863	-1.96156986466828	3.25181984603043	-0.603222182515066	0.546360892710235	1	2	4	1.58934730922941	6.19044523852126
Interval_12140	chr4	128809587	128809823	+	237	29.202640377509	0.653102945261632	1.05624591979368	0.618324703577744	0.536361320857566	1	49	16	38.9390090761206	24.761780954085
Interval_12141	chr4	128812015	128812450	+	436	27.6661132833506	-0.329336749077555	1.09810257199038	-0.299914377288646	0.764242467378511	1	31	20	24.6348832930559	30.9522261926063
Interval_12142	chr4	128916861	128917079	+	219	13.9071135487562	-0.11360577254645	1.55794824347275	-0.0729201197937208	0.9418696832844	1	18	10	14.3041257830647	15.4761130963031
Interval_12143	chr4	129093167	129094101	+	935	88.2399333192126	0.366196949860699	0.617930557203174	0.592618289534263	0.553436636228487	1	123	49	97.7448595176089	75.8329541718854
Interval_12144	chr4	129096127	129096348	+	222	13.4651126149373	0.453429970455509	1.68195435348968	0.26958518197283	0.787479401479426	1	16	6	12.7147784738353	9.28566785778189
Interval_12145	chr4	129126109	129126359	+	251	3.704674066137	2.36027141605402	3.95758333154254	0.596392095459443	0.550913319815551	1	10	1	7.94673654614706	1.54761130963031
Interval_12146	chr4	130487017	130487260	+	244	3.66713995394051	2.20827628334341	3.5873007902199	0.615581578596324	0.53817071242595	1	9	1	7.15206289153236	1.54761130963031
Interval_12147	chr4	131128658	131129034	+	377	5.42585246148377	-0.961589298133008	2.68928473903401	-0.357563215295087	0.720670210571953	1	4	4	3.17869461845882	6.19044523852126
Interval_12148	chr4	131472013	131472404	+	392	3.95877734983535	1.49781966506317	3.33080741853503	0.449686660576117	0.652936391123016	1	11	2	8.74141020076177	3.09522261926063
Interval_12149	chr4	131743430	131743750	+	321	11.0287121256662	-0.620555195516059	1.77543994628491	-0.349521929375625	0.726697510427264	1	19	15	15.0987994376794	23.2141696444547
Interval_12150	chr4	131747287	131747584	+	298	10.2742370909881	0.360320640991561	1.84919107361408	0.194853115036591	0.845507939347966	1	10	4	7.94673654614706	6.19044523852126
Interval_12151	chr4	131749920	131750893	+	974	34.4492580321206	-0.376641755121702	0.971774634406489	-0.38758138130631	0.698325849517961	1	51	34	40.52835638535	52.6187845274307
Interval_12152	chr4	132998037	132998263	+	227	4.84302048526168	-1.96156988962001	2.9435777332897	-0.666389702380237	0.505162042806795	1	2	4	1.58934730922941	6.19044523852126
Interval_12153	chr4	133318715	133318915	+	201	3.04973881641275	2.20827937572406	4.08003230650026	0.541240659346214	0.58834171584265	1	9	1	7.15206289153236	1.54761130963031
Interval_12154	chr4	135344241	135344462	+	222	5.22333861319439	1.36030935009751	2.73791385668205	0.496841544805213	0.619300795868716	1	10	2	7.94673654614706	3.09522261926063
Interval_12155	chr4	135671166	135671360	+	195	3.14972764675552	5.06585885557678	4.49301369368388	1.12749686534412	0.259532465096232	1	12	0	9.53608385537648	0
Interval_12156	chr4	137024709	137024930	+	222	2.46400841256814	1.6233170650308	4.88826417951534	0.332084561189111	0.739825407638394	1	6	1	4.76804192768824	1.54761130963031
Interval_12157	chr4	138242058	138242551	+	494	18.823649818629	-0.196070550635203	1.36413495561757	-0.143732516953528	0.885711692981494	1	17	10	13.50945212845	15.4761130963031
Interval_12158	chr4	138737405	138737622	+	218	3.55052129886468	4.65084255529423	4.11194445839443	1.13105675486439	0.258031204359066	1	9	0	7.15206289153236	0
Interval_12159	chr4	138775726	138775986	+	261	7.16466757293685	-0.698562031027968	2.19228740826428	-0.318645278166811	0.749995514729375	1	6	5	4.76804192768824	7.73805654815157
Interval_12160	chr4	139015358	139015966	+	609	46.751152062045	-0.00891252215331089	0.807783192611636	-0.0110333097232389	0.991196871124203	1	60	31	47.6804192768824	47.9759505985398
Interval_12161	chr4	139082871	139083352	+	482	36.6180395670124	0.478965774327692	0.926783271045494	0.516804510063475	0.605292631385038	1	57	21	45.2963983130383	32.4998375022366
Interval_12162	chr4	139083747	139084414	+	668	39.2207634467192	-0.639677651344578	0.882068480997653	-0.725201801362495	0.468328237916571	1	40	32	31.7869461845882	49.5235619081701
Interval_12163	chr4	139177593	139178510	+	918	64.6765447806189	0.0219046385999632	0.678897916283956	0.0322649960687187	0.974260723752871	1	87	44	69.1366079514794	68.0948976237339
Interval_12164	chr4	139266579	139267118	+	540	15.4108863900247	-0.0871337011352316	1.46400989787969	-0.0595171530338874	0.952540203549635	1	22	12	17.4828204015235	18.5713357155638
Interval_12165	chr4	139295579	139295899	+	321	15.4430585725687	-0.768955802723483	1.49437672431298	-0.514566233676452	0.606856165773692	1	16	14	12.7147784738353	21.6665583348244
Interval_12166	chr4	139301155	139302197	+	1043	68.8154154610711	-0.472222186755123	0.661856709868294	-0.713480999307376	0.475548166610371	1	73	52	58.0111767868736	80.4757881007764
Interval_12167	chr4	139453142	139454443	+	1302	130.495991841134	0.270683314010684	0.58802679347413	0.460324796445848	0.645283105337718	1	195	83	154.961362649868	128.451738699316
Interval_12168	chr4	139554880	139555375	+	496	11.6658544637405	1.10878019884599	1.73606977164446	0.638672602308902	0.523035939596595	1	21	5	16.6881467469088	7.73805654815157
Interval_12169	chr4	139734753	139735052	+	300	9.06825453263638	-0.961594111317278	1.93071863175316	-0.498049842945844	0.618448911631658	1	9	9	7.15206289153236	13.9285017866728
Interval_12170	chr4	140151848	140152100	+	253	11.8512795151046	1.0383885508008	1.74332701984324	0.595636125053674	0.551418338007251	1	16	4	12.7147784738353	6.19044523852126
Interval_12171	chr4	140154134	140154472	+	339	15.3580158083101	1.03839218298086	1.49156881606412	0.69617450552561	0.486319551613974	1	28	7	22.2508623292118	10.8332791674122
Interval_12172	chr4	140360009	140360328	+	320	8.16431668856333	-0.739206619650387	2.01644520673891	-0.366588993928513	0.713925619095874	1	7	6	5.56271558230294	9.28566785778189
Interval_12173	chr4	140372944	140373835	+	892	76.023137590781	-0.072638572775875	0.647993260797594	-0.112097728742528	0.910745918277419	1	100	54	79.4673654614706	83.571010720037
Interval_12174	chr4	140439757	140439992	+	236	3.09141024090528	5.06585170480551	4.53339439216655	1.11745223701671	0.263801010771493	1	12	0	9.53608385537648	0
Interval_12175	chr4	140523724	140524553	+	830	100.084093584429	0.442114269890635	0.606074958347956	0.729471270510423	0.465713435414701	1	127	48	100.923554136068	74.2853428622551
Interval_12176	chr4	140790782	140791052	+	271	7.49336805610904	0.453428100805919	2.22981315709772	0.203348024637227	0.838863021328764	1	8	3	6.35738923691765	4.64283392889094
Interval_12177	chr4	140876328	140876533	+	206	3.91027202121126	-1.96157874183511	3.63397437830714	-0.539788820071124	0.589342678016698	1	1	2	0.794673654614706	3.09522261926063
Interval_12178	chr4	141220812	141221501	+	690	29.0679602955456	-0.0440681504656566	1.06386703275568	-0.041422611199361	0.966958987134466	1	34	18	27.0189042569	27.8570035733457
Interval_12179	chr4	141307268	141307713	+	446	20.6181793072398	0.425417381795994	1.25446232908765	0.33912328168945	0.734516860304565	1	34	13	27.0189042569	20.1189470251941
Interval_12180	chr4	141636488	141636779	+	292	8.48990485559909	0.738831317754577	1.99317432795617	0.370680731430143	0.710875343607995	1	13	4	10.3307575099912	6.19044523852126
Interval_12181	chr4	142074692	142074921	+	230	3.90524190763573	2.49778438706144	3.43472851679229	0.727214501772073	0.467094563883787	1	11	1	8.74141020076177	1.54761130963031
Interval_12182	chr4	142303954	142304233	+	280	3.52465947315348	1.73885654799158	3.74076469060298	0.464839863453505	0.64204613826869	1	13	2	10.3307575099912	3.09522261926063
Interval_12183	chr4	142355021	142355305	+	285	7.40285625903074	3.20828149849262	2.46901223164416	1.29941903785392	0.193800161700719	1	18	1	14.3041257830647	1.54761130963031
Interval_12184	chr4	143184877	143185394	+	518	25.3340538330709	0.0383949771744972	1.11482014223463	0.0344405126171612	0.972525878223902	1	38	19	30.1975988753588	29.404614882976
Interval_12185	chr4	143513084	143514034	+	951	97.3826124754564	-0.396010075718535	0.598318453756695	-0.661871739425861	0.50805342479146	1	111	75	88.2087756622324	116.070848222274
